0.9929075033747169,0.9799213926293775,0.9655643966353498,0.9148130651546589,0.8513362641323629,0.7176979944544459,0.5508328966794458,0.40087509707762625
0.994496691893572,0.98329980480735,0.9673063942967373,0.9299912986337263,0.8457271756931174,0.728423829493744,0.5479697605215658
0.9949041967101196,0.9841065636932504,0.9694767013428042,0.9303552691593111,0.8605802863309474,0.727603739094853,0.547817139856229,0.40286886229484287
0.9942238729986065,0.982716333737947,0.9684778856846505,0.9221030137983418,0.8607722966671993,0.7656997488658646,0.6001295234786046,0.40761508801223956
0.9925243792402693,0.9782414493134806,0.9557700397300362,0.9292686103925447,0.8381399148878956,0.7182068538647371,0.5854780543128733,0.4377647594891969
0.9947204787330564,0.9778246984592482,0.9638713165804205,0.914706285588907,0.8330159794157894,0.7003153143124321,0.5021246544001163
0.9930785727242329,0.9851242776132729,0.9576300495768154,0.9029291947162535,0.8358593521164751,0.6650485733169256,0.4834482191058472
0.9927512821454727,0.9762811252886116,0.9529837882089537,0.9055063166329309,0.8084446678039838,0.688583132225845,0.509703866173894,0.4004302301881127
0.9930225751234869,0.9820562240657363,0.9610303317875871,0.9316332856671007,0.8754331401136735,0.7728892170645433,0.6517907131221738,0.44347696268678194
0.9936996033287037,0.9811184553632241,0.967798997125611,0.9425819366614036,0.864224133959827,0.7445114724904428,0.5808641474925185
0.9948955831571574,0.9797959589871647,0.9666759001403574,0.9239248215452585,0.8456780766696714,0.7406692906596157,0.6185815993491061,0.4258181990159345
0.9928418762830663,0.9787944565117992,0.9514980106729038,0.9143596693679621,0.8386620162289998,0.6944685147743936,0.5375875588588571
0.9940061647544864,0.983932990149185,0.9657766459061203,0.9345559735697578,0.891087118460155,0.7679545290082107,0.6090599303884656,0.44967650888225785
0.9940961330207394,0.9866792630765892,0.9564555394555562,0.9228167584862027,0.8589297136844039,0.7322317693888486,0.5834844387955807,0.4616257252089862
0.9944120735332527,0.9862651077274391,0.9649273082453379,0.9310577604829376,0.8635024385897714,0.7316178683118683,0.5856809671708078,0.47050832519244407
0.9940685066609366,0.982582777652876,0.9598229269792946,0.9205243339148449,0.8489031914822155,0.7260312972305211,0.5578139240113414,0.4246373937719882
0.9926310146251125,0.9801029115979136,0.9606770924439332,0.9241737214540141,0.8483618821413041,0.7104449335277715,0.5737809971219233,0.350465083677126
0.9928172726057347,0.9790043577268555,0.950779676843389,0.8958279323552566,0.8014877115788184,0.6368805090992498,0.4845161566554823
0.9952723459696794,0.982085087129,0.9678745029062763,0.9418574028102518,0.871840075487278,0.7537381825056388,0.6054785272919482,0.4079900406921948
