0.9484744347096425,0.8681969765061978,0.7994116943030037,0.6514021711823474,0.46455406080962997,0.2671583722906534
0.9550614460559992,0.888076455478393,0.8228623778909102,0.6886680550908147,0.4659197612347517,0.2969244552550039,0.16469634093237837
0.937885547415466,0.9036612748400595,0.7952068961832987,0.6732313535069153,0.4769888390099598,0.2844175959884017,0.14896760268561438
0.9514901188546014,0.8644405197744753,0.7870383025777963,0.6489849446572995,0.5133978192703756,0.2922129272093334,0.18256868116020755
0.9579391031123475,0.8940837700710191,0.8308030802151408,0.6796225250010092,0.579413804443531,0.35435667018023553,0.23117563273877295
0.9530668515652257,0.9187120509859855,0.8455938161067241,0.6987784692445796,0.560147224124734,0.45359470028138715,0.24222681949456148
0.9542532753183859,0.8775323345726679,0.8098117582808361,0.694571741703584,0.48012530636652245,0.2999704117927656,0.2283439988046543
0.9405337308113207,0.8379529432369776,0.7719455362088122,0.6357889404993153,0.4951519858265197,0.41467016420056296,0.23912113453778075,0.16046344889212466
0.9645188801549951,0.9286701984090989,0.8649841857791717,0.7682765934302576,0.6002859385334383,0.4258310062401429,0.21691785781568132
0.9486699197689171,0.8688835396283011,0.8118740282451807,0.7184319600936572,0.4965053673461448,0.25913655523374496
0.9404967048693693,0.839678467459743,0.7608828044277471,0.6439832583285954,0.4359543951765915,0.3002610444868261,0.16157848222034005
0.962856319065305,0.8952732478123323,0.8676999636439772,0.71767131435938,0.4851009897352456,0.23982427783041455
0.9572342798509923,0.8790608734306268,0.8274062226300933,0.6593220377933072,0.5519891498408256,0.3374222466219121,0.1666794524718686
0.9509657736868331,0.9273946513757017,0.8283941636505773,0.7543823507800078,0.5266726978586636,0.39283409883633313,0.1633713289621729
0.9512050082816009,0.8996871172861188,0.8315820890700978,0.6859940274065781,0.5431571775366427,0.3019967112993703,0.16915166599760004
0.9551829565663481,0.880890314797402,0.8053790305235821,0.7066213659039466,0.4358057984882984,0.2971231097387805,0.14956870130111694
0.9722720119103238,0.9257568447799888,0.8943959326617731,0.7831178230002602,0.7151820472693476,0.37555691388935075,0.23708330697040408,0.1728173912015837
0.9122340774499513,0.8520829805916115,0.8106207150455768,0.671484608874237,0.5092367654756536,0.3565679785435866,0.18766864674914835
0.9427441740864279,0.9026115956067156,0.7958101795187191,0.6858905531570915,0.43143672989913584,0.31716167509543447
0.958832847321557,0.9097056056592394,0.8228623960091568,0.6908153320323136,0.48756437668307145,0.3722096619018754,0.18374472146870505
0.949849584982433,0.8570915231288211,0.8284851418880034,0.5546729711058225,0.4422716390825463,0.2118127539299709
0.9698201002596533,0.8844740840355162,0.8470537493748728,0.6894709817933058,0.538889537188356,0.24899641809555348,0.14473864074919907
0.9652242317585987,0.8882256350399312,0.8047774205599183,0.7383450560774517,0.5046867929187031,0.3277655311818941,0.2082443291359541
0.9420942437219744,0.8749429367973045,0.8312505086188224,0.7592439702093653,0.6995092099352251,0.31735568610406734,0.1694912328824238
0.9361131785447624,0.8873876588954219,0.8059355050195411,0.6487672944130242,0.5060482285079179,0.31165921325721
0.9643745027275772,0.8710594204822223,0.8434274307409098,0.6790924188124724,0.4095722956928012,0.2918185846549408
0.9645069848666336,0.9322227300701899,0.8488817288887139,0.8242220989903462,0.6593326911654498,0.42449906381818125,0.23664338008736993
0.9620365606423769,0.9122647530531927,0.8000293342836131,0.6644460724508964,0.5205353721930974,0.31118291996127445,0.1920294362560373
0.9728393536863801,0.9329412289667376,0.8565450446786959,0.8037202013675215,0.6062114708291585,0.37527055297977235,0.22581528850716512
0.9707171902649923,0.9039886477402717,0.8368803408590001,0.7098261772654493,0.5539008133926095,0.3548593563195672,0.17823992665592825
0.9559358988881145,0.9382181035545054,0.8646546651037014,0.7839095221772461,0.5504092708375479,0.4123419024249793,0.272823257617651
0.9433298480936316,0.8845828800044109,0.7814490539022885,0.6333681479638437,0.40180277914528184,0.34053726585730554,0.20429053932705976
0.9552857946749858,0.8977907597973939,0.8015466955606431,0.6605953812578446,0.44646627676916756,0.3874622428659685,0.18689595209998583
0.9518528487968047,0.8889195733648896,0.8483230892049007,0.7109519412424435,0.6054670564828618,0.44108604169806154,0.26197577294144553,0.1877760585274971
0.9696249774687046,0.9182325696395551,0.8807917423894925,0.6746670680786253,0.584590319855232,0.3859177740852907,0.168721288015361
0.9435179264392153,0.8635719185164403,0.7741032268861359,0.6565197221837478,0.4962846658071067,0.36067205687790244,0.20611871510129248
0.9343385605983926,0.8603659302331732,0.8169127530971736,0.6425180814727931,0.4539113813083581,0.23766236864905577
0.9422636170080934,0.8775806742099974,0.7441679140987424,0.6997633653882499,0.42186806929166243,0.25040869006710154
0.9474821836226421,0.876084610632239,0.7644673999931046,0.5607856699751176,0.44597152499991793,0.286902303486581
0.9489736925121736,0.9249852540892324,0.7993349631018503,0.7147443422988076,0.5076998698943709,0.30490778150251857,0.20266611327300812
0.9651470071988207,0.888541902620376,0.7621105875170296,0.5820530550406142,0.4385573785390573,0.2684006870624703
0.9519406172591212,0.8691709030745468,0.7898952873103947,0.6153873239769806,0.495682921244952,0.38107856076278124,0.2226551143375552
0.9321757717341853,0.8685529290541205,0.7602706014389904,0.6269149561965645,0.4202898642184245,0.32928665120378897,0.1743011995327264
0.9626933334494422,0.9315792585498613,0.8352499972472301,0.7105061867249166,0.5801806242351283,0.39189196858174974,0.26423612890777903,0.15533991343094933
0.9308425907821315,0.8451923799479714,0.8203128809686803,0.6521375418848292,0.46745954207093054,0.2670751283942987,0.147575548704573
0.9269452837944949,0.8652174836639799,0.7359315092923778,0.6754740411137816,0.3963524592760475,0.2515566354960882
0.9530862776986807,0.8919577371162782,0.8112991827014863,0.6609493647391238,0.5283269547889478,0.29292581965497866,0.15886263714714868
0.9477301356993655,0.9023781688998993,0.7719616303891922,0.5901250462836568,0.4048295181078901,0.16616423312718137
0.9667660987815322,0.914515548078866,0.8356476819434152,0.6469243158591786,0.3990029195562295,0.18872343481364307
0.9413565012238072,0.8428165826908804,0.7543137735580894,0.5402424111821317,0.3281191026663243,0.23130987375325257
