0.9999999365261694,0.9999995910385968,0.9999994954427529,0.999998925460992,0.999996958957743,0.9999819195975533,0.9999467763269254,0.9999157491056522,0.9998759130652958,0.9997023021091844,0.9989119302393918,0.9972472565555793,0.9965314006899044,0.9949596699945171,0.9893797522571974,0.9789220200817726,0.9439959050466846,0.9462601558416783,0.9248153595837119,0.8815824773780137,0.793217823824493,0.6835747609969078,0.6473065415594088,0.6330285090872556,0.5493328120110285,0.39300387019505373,0.40725761809625766,0.33085734968672126,0.32732822858288885,0.25422762879799793,0.2003468296936544,0.1409005950843113
0.9999999117327207,0.9999994884647918,0.9999993761316566,0.9999985896292263,0.9999949248258632,0.9999707401401098,0.9999399460799455,0.9999006942188021,0.9998356672619714,0.9995356268158226,0.9983253934906701,0.9972417306977408,0.9958453729455572,0.9932770321611778,0.98484789593915,0.9720561961720819,0.9443927888272188,0.9395617233466923,0.8895061619189439,0.8440357945410132,0.7727015350183355,0.6735827677267358,0.6615721030396565,0.5313309613682088,0.5394684180672762,0.3949854694419229,0.3784667199002441,0.31725949003951953,0.2814686669242042,0.2317839530504787,0.1687309398600957,0.11398788525639407
0.9999999491675823,0.9999994698186194,0.9999995876600509,0.9999988481189424,0.9999951529717929,0.9999864040214138,0.999937217333083,0.9999286815203731,0.9998746110718753,0.9995630991002418,0.9990877514755172,0.9971718815590508,0.9967171419615597,0.9951017650106848,0.9861205996782167,0.980241119523869,0.946438882914109,0.9438961551124373,0.9220335958972535,0.8614499079241663,0.8048252375948245,0.6761494409126567,0.6593386769278474,0.613950901144989,0.5432296147364201,0.4345093508035825,0.3885634647440191,0.35251088791411556,0.3090709130774438,0.23866024599442473,0.2081372515012488,0.12727851512645294
0.9999999488348881,0.9999996313740851,0.9999995557673543,0.9999988474112197,0.9999959975029078,0.9999842541781021,0.9999528092500932,0.9999336558102156,0.9998785031786622,0.9996397603384182,0.9990161614675928,0.9976170288010661,0.9970416585538844,0.9950576882476362,0.9873273634897869,0.9812103757403463,0.9483612202787981,0.9519181118306851,0.917683589115766,0.8669032532472783,0.8081937385362433,0.6659725638665789,0.6807262343448979,0.6048921280626879,0.5415282640622606,0.39877501841663654,0.3978118098182329,0.34107175426641484,0.3029747851154662,0.2417503751729594,0.16815178664345226,0.12798977028209277
0.9999999403283779,0.999999672173317,0.9999995687834335,0.9999984590684876,0.9999972383161192,0.9999876758287798,0.9999570336035933,0.9999326539840184,0.9998358049529434,0.9997281614039057,0.9992087251301192,0.9979004114605722,0.9966958472538516,0.9943695246643611,0.9899873342821873,0.9819621405492696,0.9563175923487296,0.9472970884039178,0.9157197033680896,0.882742574557896,0.8159375132605455,0.7011505582070205,0.6784226184935946,0.5963206839305731,0.560033243522922,0.4405428659631835,0.3907753574865114,0.33352311513220145,0.2797498692796491,0.2568671194664042,0.18427287725387118,0.12762549799651995
0.9999999290073666,0.9999996227777858,0.9999993322334888,0.9999986055328853,0.9999954982066284,0.9999812910771005,0.9999512624221408,0.9999098277364995,0.9998360979603845,0.9996329086217318,0.9989324246630228,0.9975059748062689,0.996248159220026,0.9940810599197534,0.9874416168047958,0.9791334089321346,0.9484996993914891,0.9408039067208341,0.909461336359346,0.8614026824822746,0.7944794361732825,0.6795560884557317,0.6595863950156001,0.5725575395982069,0.5289195352926906,0.40311775552471246,0.39052876989129076,0.31198004986261174,0.30135587604975156,0.24352295732830556,0.1764298479436348,0.12101409297431857
0.9999999337918115,0.9999995090453427,0.9999995029564006,0.9999981740735433,0.9999946626001909,0.9999819556336564,0.9999424532849326,0.9999134961263583,0.9998071438535598,0.9995819014423543,0.9987532309786191,0.9975985486519815,0.9957480268586177,0.9934880257413181,0.9868744814698309,0.9731152263615173,0.9532124092305863,0.9333210482521664,0.9115152571714532,0.8665472324620953,0.76407852332572,0.7001569426360414,0.6411384683263555,0.5989282239229704,0.5526533349215172,0.4095455178537589,0.37785522652752634,0.32750301529383846,0.32296015350084195,0.2578035607192382,0.14915528484513202,0.13977794332848556
0.9999999383725782,0.9999995733318744,0.9999994651364028,0.9999983874228606,0.9999955600229299,0.9999830942636535,0.9999476287848329,0.9999171896746546,0.99982463813316,0.999579419757284,0.998898702952254,0.9974496041818053,0.9963365974931562,0.993870454096257,0.9848432341630212,0.9768386366988004,0.9492257304600549,0.943529382327107,0.9089130739215734,0.839587149738211,0.7793472869825586,0.678343315407862,0.6620678362952109,0.5721185557868352,0.5260144613059812,0.3965117791418366,0.38389583325732424,0.3414528380667634,0.3008789168752829,0.24826139610121895,0.18928500419853664,0.13523863990589596
0.9999999392486817,0.9999996868676234,0.9999995970447053,0.9999981506701207,0.9999963980408808,0.9999848799599946,0.9999569186333978,0.9999385534435429,0.9998244253215232,0.999631450836717,0.9989855376708302,0.9976562470887412,0.9970517579152769,0.9948056692466928,0.9860846270982995,0.9788680003623034,0.9503215261170297,0.9509426958071078,0.9211245063051965,0.8512063610463061,0.795329687136917,0.6836966816086325,0.6866801460919464,0.5967327427114519,0.5098337653452826,0.39615319881570116,0.36178603930463055,0.3027514032060313,0.2644258403560949,0.19468247830700913,0.17201646962989595
0.9999999371457788,0.9999996060671787,0.9999995346422251,0.9999985995916597,0.9999941964991409,0.9999804613988647,0.9999535849556423,0.9999306167716095,0.9998456288663915,0.9995144687070622,0.9987993034133805,0.9976200772412512,0.9968709078056496,0.9949351594833635,0.9843012683615423,0.9770133466153034,0.9500012745510876,0.9479069791670817,0.9275716386636144,0.8384696485114344,0.7859898796979228,0.6842820001647542,0.672798715416549,0.609127976419494,0.5047419151855519,0.4115135223510799,0.3765171571316844,0.3224021688075537,0.2985360967108575,0.23600513023948644,0.1410599167445467
