0.9992228577320443,0.9983431851473117,0.9975239211430416,0.9958511666034966,0.988094254265312,0.9696587317723293,0.921118293741344,0.9309843241352783,0.8725954969887958,0.7985877056922945,0.7196876116762055,0.5120218035575114,0.5280435790501411,0.3783061546829581,0.2547160499593685,0.18237642037194707,0.1492516899708912
0.9994334199688103,0.9983011140127661,0.9985450553376153,0.9964578699312999,0.9899256519672801,0.9740286359388481,0.9131737165712202,0.9298355989095988,0.8755606606270675,0.8079972691107035,0.6936126913103948,0.49169788706821743,0.49463062881610187,0.3040876004881494,0.2774996592265268,0.15961155555978376
0.99939472991303,0.9984920389222434,0.9981985006762435,0.995789374069251,0.9907077454659233,0.9697069385401482,0.9248679733214544,0.9238648213004373,0.8485560367535849,0.8065577241021481,0.6527553347237216,0.5173194267724008,0.4272549665380046,0.325008306503796,0.23721691215234894,0.1732142867132125,0.10978743307661169
0.999420863443616,0.9984032326321639,0.9976751952592544,0.9956447486317272,0.9890408578954584,0.9701475531045078,0.9123115106016222,0.903938776652167,0.8621774374542963,0.7975619442136014,0.68054591196296,0.4975239084061505,0.37579989096104555,0.3524541639657792,0.2544909865732265,0.16425932002485208
0.9992808386272187,0.9984457601308896,0.9966096635155286,0.9947485304550274,0.9870830282262836,0.9619805222108989,0.9178549562168387,0.9078457303146971,0.8242255650372585,0.7671820223007125,0.6391667295927422,0.4170748343139655,0.4048244469266686,0.24720875236725906,0.1678723658803206,0.1175817556954022
0.9994057688908419,0.99845133745689,0.9981378719635846,0.9944680710016375,0.9933612181779423,0.9750220722450387,0.9242752702814233,0.9309935087804956,0.8513889798241105,0.8456922160717802,0.6945545791837493,0.5185502627835098,0.4525506708960986,0.36152066505219566,0.26095987206007054,0.1739705829144877,0.11579493294036118
0.9992743445092518,0.9989819432117031,0.9980919061526338,0.9966938032956336,0.9914047387286705,0.9728203387224755,0.9441354846330262,0.931742211332771,0.8836912159063084,0.832163009164716,0.7312226795863717,0.574584337499826,0.5032961004777152,0.32719934953282204,0.2771939071212998,0.18303189835237915,0.143579166536767
0.9994425895751614,0.9983051564522317,0.9976983762241549,0.9962667671206965,0.9860685719150798,0.9699480561506832,0.92002456790393,0.9061926531711412,0.8677655340097813,0.7862044086303099,0.6606782752996405,0.5535372325737451,0.5016861253168444,0.3257247597964749,0.3125325094773287,0.1764265368020551,0.13339087902156163
0.999192468378032,0.9981777822209872,0.9973724139267026,0.9954745292731318,0.9840526485417348,0.9700974669283426,0.9135693760499294,0.9039179955959072,0.864638799663817,0.7555272350059813,0.6765985830519675,0.4803931783647725,0.402613288358864,0.27435380579962737,0.22758669203760892,0.13879354324830642
0.9994463090386314,0.9983306424471208,0.9974597104153606,0.9960832853432089,0.983008929822643,0.9759622864785876,0.9196175714943743,0.9193399150520236,0.8602267813329127,0.7510620263528022,0.7294946922762381,0.5496199566026629,0.5163829090697097,0.2852804914138656,0.25266380436365127,0.15590571807179965,0.12206271050405697
