0.7728056445608874
0.8427185241109341,0.27397102552993524
0.8967024087177933,0.25155908040672786
0.8089686244885226
0.9593678279197619,0.5400505264977624
0.8604036363789698,0.30694626534084823
0.8408676854393252
0.913965955520998,0.48844365673983703
0.838569762067505
0.7822640811076562,0.3618089831718187
0.8276690457761647,0.36228760980207625
0.8964934839236443
0.9139466545440839
0.7955875989832486,0.28072524690295836
0.8978064997991274
0.9706273108112934,0.4689110354667838
0.7573490285444445
0.8924918249842936
0.8501343261463308,0.23676563296390218
0.7549506202018741
0.904183236431484
0.9635969034957972,0.5092824128201908
0.8883493004407207
0.9064657485737015
0.8038695624057194
0.9235909222213691,0.40402524121916267
0.7515661760063562
0.9433958038277737,0.28672714088138224
0.7953249738597731
0.8204789339519656
0.9593571046737314
0.9052300645967406,0.3611377051180128
0.9752174919643274,0.43196155464366887
0.8938876620048258,0.307739963268891
0.8753633270000026
0.9083139840702255
0.7731739522906088
0.9702828983012105,0.2686317033325954
0.9125029470452759,0.3500924450804541
0.9282863820225028
0.9021644883798163,0.27466556825144883
0.7540500925083723
0.8383187989422377
0.8626189441547997
0.9235277560414419
0.9670043647692788,0.4730848419365658
0.876122697555143
0.8321902134801877
0.8364611076743665,0.29837302406266697
0.8763312357685749,0.3009631463713237
