
0.2957471089202782,0.26420270890068187,0.1456482805919055
0.3381879372720711,0.16734806698545263
0.21062555096483526,0.16322847882247957
0.37528247743869125,0.19102803505584565
0.20689458577227257,0.18768402210521948
0.27685331267471996
0.3714844632660852,0.28888588839076107,0.23356699975189163,0.203263059187489
0.18736521426968145
0.18408510875591674
0.2897625310048184
0.2542213406714118,0.13213305288316196
0.2113250441998499
0.34161335661355335,0.2252838170721755
0.2643478086292212
0.2593117844559637
0.30032362272970936,0.18196195042301827
0.2527124432724702
0.22314183691188513
0.1680548303585074
0.22822829276474985
0.2427544312752412
0.2880018450067231,0.2662211410121199
0.27704033876029005,0.13916911579035085
0.2411788499085621
0.16877003791467246
0.25290131073198086,0.191341890026208
0.23444318556748212
0.31193269291124515
0.27875427385522467,0.22604686153552828
0.3326908085994883
0.27729557692749474,0.20280387776341322
0.2205357392360083
0.2294324886280214
0.31940761173626414
0.22039429750705442
0.273280690508523
0.24370901964460065,0.22033426306070866
0.21510072313021691
0.1204013643776499
0.2761903051455411
0.2323993457050306
0.2964222411371893,0.18761412883176426
0.3751797407664131,0.2494739829395712,0.11146323800129446
0.18482810038485312
0.24411064044175323,0.22504178987383006
0.20594393537718825,0.18218691049282254

0.2609687969701574,0.11367255371125246
0.22273458452859693
