0.4834548691416803
0.29133281358661584
0.37622628970979777
0.5250247410035817
0.41766218043104125,0.26706888716827676
0.367870191194675,0.20048801227872648
0.5034803145902288,0.15427623156038545
0.417267867103039
0.20883842289774332
0.5526967566113676
0.11116883473491614
0.25654766896226844,0.18186564204457883
0.4899013407755084,0.1511198055071822
0.34841703747697417,0.11181082682027622
0.2570058512423294
0.49579156142597003
0.44475017887838963,0.18542378683791
0.3212385486545058,0.0748878395679855
0.4279879533372127,0.20007849121240934,0.10136280156345734
0.4452307880278142,0.13526092704920611
0.3796815784942936,0.16831226556335055
0.6539635457886319,0.137189078594782
0.5046639844350218,0.16343401817737416,0.10290906527860766
0.61691487776272,0.2950774708597196,0.14217812965270488
0.18305341375468867
0.4133029857359334
0.45777368235655297,0.13544487551422932
0.42574097585658477
0.273895153584858
0.3334815508266886
0.3404263436255277
0.731102190055345,0.28839563294110304
0.4075656153537333
0.2699323574132952
0.27294551839077696,0.1144342803317499,0.1043210147678387
0.5164154949163327
0.42501588424018133
0.42664338461162077
0.22320441437686495,0.09941716572767671
0.4043921356305137
0.2038848064879161
0.2567802185083002
0.6298451626474327
0.356084017670205
0.48294838798831097,0.20438409788736725
0.27039451246022667
0.43536168828717686,0.1820540621448014
0.5644610385695789,0.12119930212809286
0.45084694618169174
0.45779440878340194
