0.9999120245630021,0.999783245907844,0.999414621619386,0.9984535162386959,0.9968531927051373,0.9934929724535134,0.9870635151910123,0.9735895582455326,0.9545459011019272,0.9201530818987977,0.8577461405782991,0.7812886573952781,0.6481122598820653,0.5283624771751546,0.371743739457736
0.9998751401382212,0.9997799955052393,0.9994741800415773,0.9987331345952676,0.996699692045535,0.9906472335398716,0.9834410149122701,0.9704933171990046,0.9474430253418702,0.9069556091417361,0.8300915949039919,0.7542357562711518,0.6274543277462407,0.47377475640860306
0.9999218535763836,0.9997930952255867,0.9995250802019224,0.9989693934488237,0.9975936864680836,0.9947590325015363,0.9895256285352523,0.9785613165924408,0.9624070587529164,0.9401636626754882,0.9008607227687314,0.8356293559751307,0.7286816211050532,0.6097662350948874,0.4942798753220178
0.999901990549331,0.9997717210423565,0.9994479890749395,0.9988237819144534,0.9976206318983739,0.9939835226126589,0.9866054556311156,0.9752072848190765,0.9520395247121363,0.9170757235071778,0.86806156190327,0.7969617905592825,0.664329185955372,0.5694880256676165,0.4299763675410314
0.9998957954317137,0.9997520662413842,0.9994494194889073,0.9986878472979065,0.9975228590852767,0.994506965162091,0.9890213540004942,0.9800966551078476,0.9617954582367322,0.9365476272357158,0.8935389771086811,0.8115984649071559,0.7337487499876015,0.6072596451647579,0.3959674239941419
0.9998879817422578,0.9997968681076957,0.999495847088855,0.998792775154999,0.9971264919478757,0.9919934276879959,0.9857195016806295,0.9762065431704481,0.9554492420196753,0.9344541159095026,0.8520371778254243,0.7543323214470157,0.6357800009098985,0.4606867271803688
0.9998984178051796,0.9997605895079977,0.9993765522203999,0.9987829559016914,0.9974157977624697,0.9927713202087735,0.9868436794539721,0.9744720528527294,0.9571124919022721,0.9257190454431579,0.8611792329213352,0.7768360571681286,0.6229988948962526,0.515165862537534
0.9999168286599979,0.9998256068760214,0.9995613590424286,0.9990587314012509,0.9978301212832333,0.9937211346841789,0.9882725118759911,0.9761634016432943,0.9573752605495319,0.9252382407627904,0.867519302209059,0.8087476397923965,0.6791813509102792,0.5655465630893317,0.4001424309093852
0.9998783325397078,0.9997570113506655,0.9992826570003465,0.9985993631838177,0.9973579950540564,0.9924499246473448,0.9856535889501146,0.9702898914528422,0.9473251176203946,0.9154858834793513,0.8452497069349573,0.762897843089026,0.644121207701164,0.5154102264204122
0.9998974311666383,0.9997827147543786,0.9994562329142395,0.9987374812639257,0.9975775904687506,0.9941736852286515,0.988732779858095,0.9776642491896997,0.9581695166209413,0.9270160009104105,0.8754424872517577,0.7700284821842657,0.6892053549422035,0.5074995193610917
0.9999122018087842,0.9998088769102411,0.9994515970313909,0.9987113448859374,0.997393742063214,0.9940840957436262,0.9895874437818044,0.9779835520322427,0.9549819006093669,0.9319026199425334,0.8698745382334728,0.808058809979495,0.6774162653634995,0.5478664299990492
