0.9999878214495843,0.976329250089461,0.9992160848821703,0.999925087486292,0.9984943443720933,0.9946292837794424,0.6624224677205974,0.8920383946506034,0.9923147543475325,0.9481067251050866,0.7774934358609024,0.784419884958361,0.2643435019933354,0.7715392613939044,0.7203978700994028,0.18038412498533016,0.17980845192493827,0.08168203503748338,0.17820326189704644
0.9999859650576991,0.9734440451661692,0.9991964746311992,0.99987212484355,0.9980890197782134,0.9946167457403496,0.6089202833498664,0.8897962169128104,0.9904704686331773,0.9347918288758954,0.7799595853189332,0.7819076934374353,0.2448349603138731,0.7716150479281586,0.7135201202906966,0.17651921688358382,0.17567919126538173,0.05122194970021269,0.17621049977478134
0.9999877354027042,0.9801634607658727,0.9992420801064664,0.9999188687375719,0.9978388840057473,0.9947800130767146,0.714520582395894,0.893020253655996,0.9923786759904911,0.9275375735511365,0.7746887869183741,0.7797726875889711,0.2544276069166376,0.7744151418390678,0.6959946557564473,0.17810606861745007,0.18041511658035933,0.07076268463529597,0.1809372861634269
0.9999874585270624,0.9780001057127389,0.9992671835277617,0.9999237991032068,0.9975339670721511,0.9946666608672179,0.6820368666949921,0.8975391536305396,0.9925851605623635,0.9169505061998834,0.7812923130389683,0.7763853916737353,0.2602966525226938,0.778810423672943,0.6830274746056584,0.19567657657114135,0.1688038448094489,0.06871113606634233,0.1898204744365816
0.9999876208403596,0.9810750308126395,0.9992240886622987,0.9998945962730859,0.9991662648023357,0.994690437570393,0.7293737401889631,0.8935651316379049,0.9915761673612247,0.9677507055688719,0.7803667368058705,0.7810047791101643,0.2606351596068045,0.7722481088362229,0.7432810370151602,0.17329930439839444,0.19228727537006143,0.06089427880556626,0.16609119382852494
0.9999865992634553,0.9783022082999827,0.9991924791667083,0.9998527134595507,0.9988130670372216,0.9947047220103465,0.686309963643954,0.8888817992078331,0.9904498527282901,0.9547445895501929,0.7784902968316817,0.7797508569732393,0.24623109851641814,0.7798390543605583,0.7232650883800893,0.17818073488530548,0.1622379653531241,0.044076510993489484,0.1672278499475527
0.9999871903062996,0.9787921573181013,0.9992043113377349,0.999880083024438,0.9988210045524275,0.9947107224910567,0.6954526897014037,0.8899484619414273,0.9915544736509626,0.9561445434860145,0.7773323807053727,0.7813869001126247,0.25551970519941164,0.7765687244924621,0.7193487824153171,0.18021366853096482,0.181365922689171,0.05459402069631889,0.20134767151761795
0.9999867153501023,0.9770123321181208,0.9992170962617567,0.9998718665389893,0.9988813353524254,0.9947459086463926,0.6722128785104409,0.8893229135195091,0.9908977739887643,0.9583986535378812,0.7752211348025946,0.7795013254873122,0.23328062284442955,0.7736086599165469,0.7254476943891045,0.18528179562924,0.19024725711518325,0.06600231055331898,0.17997145207633583
0.999987660193222,0.9756546487837044,0.9992256604830017,0.9998779373887541,0.9984718187893605,0.9949152628794935,0.6467330259562736,0.8894505830340056,0.9909898206722275,0.946996300263097,0.7842237165836228,0.7766318007748378,0.2509897632928358,0.7768185472517517,0.7209885196742136,0.17898991038510684,0.1699236083480696,0.05243826695652684,0.17871524506148667
0.9999869404100677,0.97784385777715,0.9992244203428524,0.9998725353044814,0.99823711650702,0.9946206029257014,0.6892438002562745,0.8909422541642874,0.9906172458301529,0.9374816651700421,0.7791582182320285,0.7767851210682204,0.27063036821704567,0.7685547512288143,0.7060547390229752,0.17268929414989276,0.1667428894068592,0.055519961000614654,0.18776108622521204
0.9999861887926942,0.9774587660555051,0.9992662584346246,0.9998556843448541,0.9983353495533772,0.9946599322820436,0.6779329126840475,0.897260675286614,0.9902779258495173,0.9436812828832803,0.7787716819303373,0.7826802454931255,0.279683194201807,0.7754192209693568,0.7219724976604693,0.172582837189566,0.1928949892968204,0.07866755295605397,0.17720208093758746
