0.7858122780653877,0.6638309608627904,0.4342543512179445,0.3115278056768042,0.1936667005021894
0.9315602838745474,0.755597354609533,0.6440390038066072,0.4298975343515042,0.19197164219887136,0.1375703790160559
0.885587124457412,0.7927526137382245,0.5478390217095483,0.3486871211792575,0.17313481248916637,0.12642392493257776
0.9346612851514802,0.7665918489750829,0.714540190454677,0.4337932805886463,0.24007520675309987,0.1054031450835098
0.9130724525715115,0.8386001236290066,0.6382569210967215,0.3441321122490889,0.2726310315962057
0.9521938210847064,0.7056336309132873,0.5965839325235721,0.24121024041420722,0.19310764744946066
0.9443240881828665,0.7888945833419793,0.6484222789708427,0.4773213933260155,0.3009929486372061
0.9185224055729035,0.8232605543638298,0.6611526639311864,0.42558813419119035,0.23232376815180303,0.1443504766343767
0.920591849801434,0.8070574270574994,0.615781991035298,0.37661176362781007,0.1195062468100745
0.9500990630284243,0.8602617663726843,0.6378793656136658,0.5119220996290786,0.33227274020531844,0.21177881622982667
0.9256536672593977,0.7617594366916204,0.5005357683154377,0.29384374470703756,0.16200818301939507
0.8825651487990497,0.6464522971029488,0.49504798805772204,0.39796203931881813,0.23940850756745835
0.9592140168394759,0.8659408991160943,0.5758372235047479,0.4485144501273147,0.20190042383845502,0.1444307831563081
0.8711038647382159,0.7143581887681084,0.6178211890333981,0.4795828013995412,0.3641864274514458,0.22060515677292805,0.1178106506193659
0.927436227998436,0.7349427087682397,0.6199454021836442,0.42995522191199276,0.1425030432771538,0.12650955107631354
0.919902814266521,0.7492438691189643,0.6484855657269334,0.4316914311678047,0.24064028783396085
0.9179398857203176,0.8439626497330711,0.6644372043160687,0.4825115221487476,0.3422345199912853
0.9039849150570537,0.6974050073317223,0.5547773436451893,0.43379397192613267,0.23343887631798924,0.12385095199777972
0.8537535782019573,0.7570157382903904,0.7028919488143128,0.3699223142272253,0.23303184839756752,0.17670091085049455
0.8578196367911517,0.6312355061744834,0.5115944391314606,0.32505204490877665,0.21481396252583745
0.941127042185299,0.7755952882005022,0.6241946424722632,0.35492693056581326,0.2032142847639985,0.11095679081350206
0.9257131316395784,0.8072603953077008,0.7123780106082233,0.4515377455654195,0.1515845441371994
0.9484995436289505,0.8170958826580735,0.39586959199468635,0.305856302798348,0.15203399754654817,0.12266519943920148
0.9449499647763772,0.8646086879682814,0.7728568270518303,0.5597478506708516,0.3781044633742045,0.23414745547013172
0.8951071405812009,0.751793259296081,0.6745977238538778,0.4795447621868597,0.2699366455150929,0.11633392836123749
0.9379946875013893,0.8511630264395441,0.7050527487449026,0.5069499874486806,0.4281552445132391,0.24167739358791895,0.12029018635370622
0.947593120256974,0.8172416265847202,0.7049733270898142,0.5057982433861391,0.2761981970609904,0.158660403397804
0.8197780478897578,0.648136008572403,0.48227231032565854,0.45616158602463597,0.23256333785271616,0.13122040426096782
0.9342673470482626,0.8038987843302314,0.6335352699660948,0.5025542278505019,0.2950390339682763,0.1589756087659295
0.9404222339191232,0.8245765397314461,0.6456958682800209,0.3758622591683395,0.2865591590041248,0.14242251916453783
0.9054864553796854,0.8283435649881773,0.5300897707888136,0.26231780006183314,0.1890287648931136
0.9243077922302654,0.8353139120244658,0.596582842557636,0.3852840418201477,0.20906658587365676
0.9605614729852153,0.8409033201503174,0.7562877916459998,0.4361924854587781,0.3077464784787322,0.17525829378318972
0.9148665867665179,0.7031465670379291,0.40478533653883486,0.3214691188556712,0.1763201332307226,0.1253490886921271
0.9291316793087974,0.7280002998871626,0.6807703885381919,0.32640621021436117,0.20166560743611858,0.12173428080903555
0.9306037781453985,0.7635584518522438,0.7244558329636348,0.47161956653394826,0.2777512079913516,0.20935402878667855
0.9195110499031702,0.7988916132757641,0.7128535605567337,0.5713549481095943,0.17592978059095826
0.9223860246370166,0.7506646144147439,0.5706597929151642,0.35037213196876155,0.11458127658717025
0.8235456543733441,0.6526420653903524,0.4695314158507389,0.24706673719009675,0.154938951741929
0.8963430053481888,0.809338655749912,0.5951939128969468,0.4687207556420685,0.27852161871069014,0.1906031564855292
0.9033366807235421,0.7012556480753557,0.6604592801370096,0.39459394273253273,0.15057290071913365,0.12114070734478281
0.9171037494356963,0.6704485766173173,0.3680901342792726,0.2228521924324135
0.8835199153286173,0.8063977157418257,0.5616971441980474,0.366019176665997,0.16444044295761617
0.8738046533557295,0.6866051977481026,0.47139773251959455,0.26496082698543055,0.16035553330616004
0.9033324209046638,0.7769816866365225,0.6602518154142247,0.4388434493486775,0.2363200989019492,0.12959100274269694
0.9453257457907361,0.7229117155061853,0.4902054151648816,0.24634080485403217
0.929135437339047,0.7030507930078594,0.7230854717441859,0.48037645099247067,0.34838102352077777,0.28498937914774586,0.10798015749430256
0.8988494793644669,0.6704524063593498,0.6088756630882931,0.2292454296481665,0.12804074199383672
0.9017833607210752,0.6089011321793211,0.5858135945806962,0.2790810740875775,0.28170907061390243
0.9050345374459764,0.6001340730120933,0.6065222159135044,0.31808766925708787,0.1845234389721519,0.09710489673639917
