0.5617110613712137,0.3898104403928745,0.2894646686243194,0.20382884471984067
0.5118263971640312,0.441476265455594,0.2997712377715547,0.1668568255228536
0.6101014133501702,0.36623486595933374,0.2667481948315299
0.5678743690681415,0.342657947836354,0.29883534758140073,0.2626341229533141
0.5657620019288127,0.3653551034624225,0.2846177711183314
0.4889668715393978,0.46608057492919513,0.3184447309143762,0.20705178612624067
0.5809684798213172,0.42774131677816996,0.36949328671805864,0.23772621463642452,0.2281135417858806
0.669635554609184,0.5222733552567415,0.36035028160503274,0.33195860930222243
0.5551465052595886,0.3720352830638282,0.2643559731816131,0.21080994164694478
0.5508982681916529,0.43763263464505286,0.28093081129683944,0.20222571321752222
0.5920834710260128,0.5258642202264707,0.2978138631672418,0.25229060652251745
0.5029483602016644,0.4995308355270208,0.36382413848454137,0.30402381678281876
0.5890322249755195,0.4021478025041803,0.26900862941774195,0.2061954652200555
0.6016605858499715,0.4709907933701145,0.42581786121644,0.273792449951308
0.5935196575880043,0.3952995523223045,0.334856579424294,0.2663297475812637
0.6327231011074878,0.5121946134891396,0.2831553485626224,0.2695018367632678,0.15590425879338604
0.48045251341000733,0.40894667706506077,0.23348222470107718,0.18644205752445678
0.6165464193195624,0.5266622456632905,0.35546340241463964,0.33876721574707797,0.2066105394710659
0.5200746489051875,0.40822013800190726,0.36982455986273466,0.2965613197712045,0.2152591834193729
0.5675343285501666,0.48103129075809287,0.3871983637559503,0.21421192932079325
0.5805675977948614,0.36729788927853385,0.26033642684620445
0.5382766731300492,0.43902986484998235,0.21369609397932293
0.56237783333296,0.4956754268036851,0.33439724408590216,0.2675334790578951
0.5559122796508563,0.5778115159720861,0.4139444972390806,0.3550199133343025,0.3427876150872753
0.5663822678213846,0.3723731490462115,0.2487429493298759,0.2524967089871626
0.48496704194686324,0.425766165806494,0.2536991415328891,0.138494236609376
0.5291487267802057,0.56895167399049,0.3814958199664412,0.22169633712331327
0.531032931713992,0.3749412844900035,0.2998694110856555,0.31525874060911424
0.5692303279054596,0.5281131524663218,0.39734199191778247,0.3521323164446397
0.5751788841683321,0.43414012088127096,0.4229192522172647,0.24773218549202883
0.6080385690218126,0.4527176742191666,0.28497382423504813,0.15858257201928982
0.5444849495068271,0.5035878654730324,0.4545136915487314,0.19136711311929552
0.5765476548610509,0.4141775070531623,0.3565590833694345,0.25669940302244804
0.5873944424610811,0.49882545663743033,0.37025006146982475,0.265542918472459
0.6981387314937583,0.44558764557573577,0.5236058270596237,0.3049766607676864
0.35300385523018696,0.27822843856924595,0.28948124016914395,0.18279806838773852
0.637951359358757,0.40497907343042117,0.3575075787450899,0.1365368696037442
0.5499765572686901,0.48443995022910313,0.3110139868597529,0.23357416565335565
0.6137160822421187,0.4751422048791184,0.41242030751560643,0.299744683971018
0.5591264422418679,0.4314700635683751,0.2961365431108727
0.6048927164438849,0.4715421179990363,0.32429724950147226,0.19152389251163368
0.5857880350664842,0.47561190657519964,0.3185769239381524,0.18147482743132023
0.6326407679812953,0.48231476285926433,0.45914828791049006,0.40240024583286244,0.20814471768967324,0.08992460045144314
0.6977091180945352,0.4335831202446374,0.4213964859932233,0.32396240730762804,0.23617978758094246
0.5263610829341047,0.4459113969601786,0.3545764544370051,0.21681127703340675
0.5311869980818283,0.4833346117424018,0.29913785891212724,0.3454666762393104
0.5761067437608071,0.4162671482661083,0.2998419051242354,0.3797665095508132
0.5007645771220378,0.4406596996394259,0.2990816321862283,0.24677148997901963
0.5630960513345697,0.40321061859544277,0.4107084794550376,0.19018334016438182
0.43808242323178204,0.38247892813048506,0.25364628515279697,0.12283654183471793
