0.5072592570488287,0.2897928031485358,0.16064254161447022
0.4869642838778725,0.16205534488358952
0.5179592798667896,0.20564140545704013
0.5272606862701646
0.5211906793677182,0.2552117533872498,0.18926205467563748
0.36950861258554646,0.17842171329090084
0.575722685141827,0.19394701959552701
0.42653990017653326,0.20229154569844393
0.4839388705751089
0.5329447774713271,0.19679603109753954
0.5378709331702606,0.23176052308414577
0.4872645327504681,0.2279929466976739
0.5214834374774883,0.2498289969384064
0.5361772747446164,0.34812268137590896
0.4421929851610282,0.38437324881884005,0.2762175439096677,0.16186706909486476
0.4072754125249499,0.35108689703714924,0.2275607278474179
0.516785174455048,0.4059345605745895
0.33385842228430646,0.23314082118444385
0.5448250071002436
0.45927195082536443,0.195651515741578
0.5178603235754276,0.26772302242239365
0.4568632091919424,0.14380750875667103
0.47350185913518217,0.22176403439403272
0.5348303118998587,0.18444880121810525,0.30427533284184216
0.427095483384511,0.41989980450336634
0.40333432424057397,0.18373565637251382
0.49414462895720596,0.5878988012764024,0.19630742456154424,0.19871042759041305
0.6381153438989715,0.34392519061158777,0.3299030850471617
0.5131003672778357,0.30660908397496994
0.5869241559347252,0.1381188565652444
0.36743855993734376,0.31798972006439163
0.37643072969935004,0.31181700665374396,0.19886435378906714
0.4521543239713443,0.18181980276504675
0.5438693438278999,0.3725006597845447
0.5869124864610089,0.29348584827900387,0.28807166994163835
0.5014935628866334,0.2265930846367374
0.41116212128068547,0.10118216034023914
0.46519330711560214,0.3141629585316016
0.3755285979780866,0.17646516825634362
0.5138212744313672,0.2593631545365787
0.5211789674228083,0.2602599657150532
0.5299382926409464
0.5039928343544916,0.16253416600181686,0.2780832555345186
0.4985833813541634,0.23180784904460253
0.4644749236211629,0.2586821329272601,0.1910096413303546
0.3103028044433205,0.23074072726018977
0.4637545364869944,0.1774769248129293
0.3619538446835222,0.1985672555932816
0.5451366015366328,0.21238512105472712
0.5756585826326672,0.17130213608893263
