0.9972421085318337,0.9943548042688732,0.9843562322365562,0.9775323707180715,0.9602887817950675,0.8853779166372197,0.7852391952559198,0.6557329806797734,0.6278914724497068,0.3279225216969062
0.9980398212720738,0.9957002944925583,0.9882182510626939,0.9736212764987455,0.9573378220800811,0.90025273660837,0.7595990166270643,0.5864517769187794,0.4803366276645958
0.9976318872761092,0.9946389304965761,0.9869399376762837,0.9667835745795601,0.941128022241076,0.8645359722338202,0.755861638269545,0.5999675760707522,0.36751472216175946
0.9976211590943035,0.9959694987561234,0.9876395639244788,0.9766118404722447,0.9637754535324945,0.9019055716928888,0.8311782811673984,0.6772067595111234,0.5521568738176849,0.4188464234211359
0.9979501427135419,0.9951084384538776,0.9872214979003519,0.9788535151529496,0.9577971557526446,0.9086668822201709,0.8057116570158496,0.6727711737241365,0.533318590246514,0.4829011135776128
0.996773272753741,0.9940402506786811,0.9820556105493714,0.9629889007012732,0.9244822330555365,0.83296677209907,0.7215565081197205,0.6062692465232289,0.4976027583407685
0.997189995005262,0.9950321211609139,0.9856156174574449,0.9721593587783347,0.9482665132757707,0.8649972015277356,0.7723233450379561,0.6313849045016738,0.47518586013461955
0.99619832946007,0.9943741810063794,0.9834541560578784,0.9750825779679283,0.9479286795388724,0.8687514519770072,0.7579164251165628,0.631268775302498,0.5438925687920446
0.9976602470097414,0.993568219419106,0.9848713643661223,0.9617033435475271,0.9337878298922814,0.8692922868496642,0.77615673531575,0.6319767908831033,0.38546705778297935
0.9971078777002144,0.9948750955458066,0.980801135500231,0.9647220479274808,0.9266516585933654,0.832340039244767,0.7183013685259104,0.51024061202318,0.46492010827181623
0.9973298983271082,0.9947568770136868,0.9887902088133014,0.9797811810991464,0.9594032862821608,0.8914291447347203,0.7809748738592368,0.6912279652976799,0.5514880323387018,0.40723953454711276
0.9972519340645879,0.9951655789337319,0.9882526673274191,0.9758332937362834,0.9446851676646082,0.8240844268496934,0.7616178877688066,0.5787576266525728,0.5070853848210963
0.9974342979188302,0.9955519527113581,0.99076607163662,0.9748325224774951,0.9681299696805855,0.9037433418428735,0.7906016729401416,0.7265526446818992,0.46205368646419037
0.9981183589775897,0.9955363823250498,0.9919713052671264,0.9778416117369158,0.9618033387735799,0.8875886886907409,0.8287115009589233,0.6370452266551603,0.5176499527820543
0.9976270773490162,0.9947318749368909,0.9880936076958062,0.9817312962934566,0.961257886899608,0.888689719571724,0.7959042648602822,0.7102032042208916,0.6319982783084144,0.45900784440436654
0.99794548138364,0.9954677257614766,0.9861715224120752,0.9779998265727847,0.9593753327833895,0.8810094436794565,0.7204636488327012,0.5835961673650256,0.5202913990540179
0.9979005624573444,0.9957893618629005,0.9903441024862326,0.9765135021618253,0.9605425496686812,0.9060277835758497,0.7775022551497822,0.6593223799899625,0.6047924498264606
0.9972319895338013,0.9936717315055748,0.9798520922219762,0.9689880376245041,0.9275156967850993,0.8701682235744508,0.7642488258480818,0.6057206882372383,0.44269987020276047
0.9974264000684385,0.9937282978128876,0.9840156272125933,0.9691228666206635,0.9370016128468034,0.8434450113207923,0.746352818402198,0.6635030228674899,0.41285081522026756
0.9981499447769688,0.9934367950753173,0.9866377916708227,0.9685810544949249,0.9395273527787765,0.8752152588679807,0.7306350647144815,0.627814843518653,0.42351185015011006
0.9960176377777381,0.9937205247749031,0.9845486966615365,0.9691792366813171,0.9520402207524324,0.8563997992284402,0.8351178500151994,0.6192713672603617,0.4365915722638928
0.9955385969830304,0.9947725225042374,0.9846562932914358,0.9609868423599173,0.9376635047075479,0.8511827543357253,0.799830074783681,0.651635677623346,0.5676439339498818
0.997311204321296,0.9958111267800881,0.9867671753784804,0.9733442144290378,0.9474141177762125,0.8668257800469054,0.7884666381858061,0.6207967146197901,0.5168480579627537
0.9967555297843087,0.9939812978205461,0.9853328450480379,0.9670563166981616,0.9420172309101433,0.8490602866215247,0.7455939543280081,0.5986143358013465,0.39274702833171804
0.9962735111888898,0.9944423272877058,0.9863554857823483,0.9640741396594348,0.9432790158632541,0.845406551615266,0.7085146845559721,0.5657185131009621,0.32752235509441335
0.9967235033777656,0.9952732810521445,0.9865704748341005,0.9640176393234897,0.9470489550458209,0.8315903173661964,0.7386614976067912,0.6575087097226724,0.3718302968159353
