0.8366232375762536,0.7507214140259789,0.6810270076621504,0.5507194740769326,0.4622982954861988,0.2512432464639466
0.8223118420764023,0.7196791084064287,0.6696036618313262,0.6448822779698863,0.37084368949167307
0.8593596621995235,0.7054317052734674,0.7551534737953348,0.6364887053647774,0.395201322187297,0.21199599970147198
0.8176109624625107,0.7619261134215638,0.629739323361904,0.5776139196749628,0.39269205462993645,0.1793011677650271
0.803036895280925,0.7292440369404859,0.7269983079672322,0.5701534863004,0.3998681868532939,0.18672875127762478
0.8504413692916686,0.7220149230827679,0.6600439418353732,0.6500461543784698,0.571266628039178,0.26627951941854067
0.8308408025534563,0.7787074877330865,0.7224261504208406,0.5885767340496639,0.3246936499688287,0.1904647603076986
0.832498866087803,0.774068340443435,0.6675997558509523,0.4999585520734952,0.3224928898405138,0.12593064172795299
0.7957130175281243,0.7227444814833903,0.6589019424713514,0.6206692155050272,0.3611074119102585,0.15452149568164075
0.8263136900105469,0.7460126959500327,0.6914077878208076,0.6672029050908125,0.43546332930596804,0.2652464596688583
0.8182374408260735,0.7625471402428203,0.5787907400714807,0.5567687219544446,0.4002746044036536,0.21251756156960006,0.13380775810214066
0.8258538983724193,0.7276377767792853,0.7220589635423081,0.6463494728280037,0.4231154036101285,0.15078400316485865
0.8348682643720312,0.8002791152165023,0.7432390391915846,0.6784891364012862,0.4384400711523055,0.20353375456291203
0.784056268713502,0.7863971946058974,0.7004007387464081,0.5681573927289305,0.3428101152054801
0.8869967754824328,0.7752845342499407,0.7424141053379378,0.6898913118709714,0.507541333303362,0.2564725366970395
0.8381905745346049,0.8336122932436387,0.742486971049462,0.6231968146387412,0.4806444964092948,0.16394447316973954
0.8345802539986544,0.7701545687338937,0.718287099482015,0.6701346736756464,0.4575273787346977,0.25708128995224183,0.1837054842961494
0.8470080880929238,0.8164310394999034,0.6908885185191644,0.6298750963569864,0.4223112550626735,0.19240811877891434
0.8472115215304058,0.7975711715644317,0.7336011736996326,0.5709833259455753,0.41630420570996846,0.20531578346464255
0.8292645169601556,0.750461022693097,0.7301086485830325,0.573749043207712,0.3526286585573103,0.19185722084124443
0.867207239060768,0.8351931292010581,0.6715792434734226,0.4517512026253839,0.3990374732984727
0.7951697951091632,0.7401295566791849,0.7281134167685808,0.6587141741106971,0.4393734182520304,0.228908537635365,0.11828552736511437
0.7662890905042096,0.7327937395938368,0.7381356423951095,0.7356952497221431,0.5491771540983346,0.3345194436268322,0.18523233470106948
0.8016479341712552,0.7635666754034746,0.7503315506339824,0.7201290154668467,0.5995445034938607,0.2023714192376259,0.1830111611321184
0.8302329919720307,0.8367652271079258,0.6867010103959976,0.6716892799003159,0.3890576764526651,0.31187349609847415,0.1502639839070472
0.8629857573040312,0.7244851189491927,0.6604712445358912,0.5642415305227295,0.3414295711756835,0.1577372694809057
0.8080909579407907,0.8386814213778289,0.741563330179989,0.5635061098734022,0.5161522312919805,0.24668020950290054,0.19581544237662712
0.8468165126958067,0.8548102835379453,0.787454432545355,0.6648090556622115,0.5201844683225115,0.32220080496045095,0.1773973839589063
0.8560952829208733,0.8138186422203435,0.6930483081884254,0.641304935479972,0.4137745192970285,0.30678025487566035
0.8262089481506837,0.7309032641180023,0.7094850363775655,0.6783953192135703,0.35592860264763787,0.20280094746717223
0.8086038562799226,0.7621460597888123,0.7131411651218231,0.5983304366854825,0.4030545536265737,0.13730322638155162,0.13646519557516829
0.8143682547057256,0.7393917677254358,0.7368149505725664,0.5267930526180308,0.45250909732083305,0.1483038206568058
0.8116640210459108,0.7048164693893413,0.6190501051108628,0.5582713709129206,0.46255403073514456,0.2050355789983972
0.838646016702371,0.7345508335683151,0.6812830275309468,0.5412640214332675,0.3103568796001202,0.14728505892347413
0.8238857854658574,0.7869328326227014,0.7235065615299984,0.642897064763181,0.4018039543512819,0.1625768344762698
0.813529214277939,0.7848833458899293,0.6324989507630306,0.5282244655567371,0.34382718041076943,0.18127736602793
0.7746871024768014,0.7254861940071629,0.6569745053787994,0.5558879273875573,0.4768429054083013,0.16576202837350618
0.8182512187614782,0.7622500454780884,0.7176120897402356,0.606114408860358,0.4114624562076543,0.1970713459643009
0.7746073477382235,0.7260912942691712,0.715527607201281,0.4876169174594883,0.5407657413906644
0.7918577975638328,0.7717219797856673,0.7300121143786873,0.7029838243948784,0.5275630838697364,0.2852966650977601,0.1493369556868785
0.8364507219905362,0.8003189822558688,0.6356600401942561,0.5379266218201856,0.28843893999613146
0.8087566726694239,0.8239379017672883,0.6992984045033444,0.6096253378296029,0.40522445475101937,0.28178525249909725,0.12011565825533026
0.7745030592304138,0.8069430620878235,0.7403133539761249,0.6041600960881212,0.47928208102643777,0.29565717766012645,0.22597870436100498
0.8365824681852689,0.7730756003873441,0.7448442563304112,0.6523233301978735,0.5077377737425607,0.18900105457729346,0.13603916983588862
0.8447590118907439,0.7824233706264131,0.7503805271689444,0.7264683687758321,0.4837058111877192,0.2196849138262274
0.8031638891562639,0.8471961593857452,0.7361957331407463,0.6991780660396263,0.3231742896618248,0.14875694423291472
0.7999163115180312,0.8007974398009503,0.6658867526116282,0.6446535172289775,0.5007811968286293,0.1417837937371294,0.12477041035600035
0.760675795570248,0.7713370944771429,0.7063772630718402,0.6504125605403935,0.41930238757248495,0.1804345721429815
0.8349497887781121,0.7491233732042414,0.6876217436265251,0.630360617088913,0.3983507003012312,0.21828205548293664
0.7577606094830694,0.7610649228675895,0.754664386594617,0.4942010603239495,0.35845711173249983,0.2010444933110092
