0.31360532386356094
0.23261565400861894
0.12696396308368527
0.12709839115038332
0.16233787371117614
0.4608604251776671
0.09063778578431712
0.3049557924240279
0.2547289797481173
0.22246025195984181,0.08997666225579291
0.24541857958223118
0.354703813196721
0.15015154738104008
0.1315218520065524
0.4125057279681885
0.2384273438572229,0.09961105259323466
0.3063197745572324,0.03028040780269965
0.08215749250505949,0.08466680130597165
0.10883106783763048
0.23412601713099965

0.18181069565488045
0.19970688226462704
0.19608778870669

0.1946922472430742
0.10563624354901244,0.12958838009049153
0.18091509129355948
0.393034005433208
0.11512150464154133
0.17722316977274624
0.23767847164587028
0.16785377558500308

0.1846039935388995
0.13357029742425322
0.19329473998199795,0.09249710138319729
0.25499841677627366,0.11971944503643797
0.28171632554336856
0.2489586777786525
0.09942144769881983
0.253877863750808
0.15055983163118403
0.09606225620400799

0.15901808008364793
0.09107948360437085
0.31275298183494404
0.18777566546757476
0.09202758985524032
