0.23185594738893361,0.2563997907456941
0.08482039968224138
0.18503173310115842
0.28593242134263475
0.2885013558681907,0.15519665763019386
0.14771526628265078
0.29743039930034393
0.22901504404475292

0.22465678394154368
0.26477972580412795,0.18450248827043148
0.16596676452576817
0.27414242850724446
0.22688917081111426
0.2462863746375265,0.21018201362284394
0.2761604386447986,0.20126178112635723
0.23965420102312485
0.20924696522010577
0.30939835776564845
0.29954100511549075
0.27293574223538747
0.2590714929503124
0.2449391974262235,0.23917036137419714,0.17510443153080327
0.24175210984983253,0.13596262772774106,0.21282119830070717
0.1458395106703302,0.2781855577806849

0.38241277106204996,0.29614292355181066
0.3134742556734841,0.20060725888300784
0.1652921724643596
0.27917875664894715
0.14189122681669392,0.19223121034107876
0.1838750991812941,0.20246219521696524
0.18624272797550784
0.2341475557245809,0.19827688741318497
0.2912568719886601,0.16801087179740093
0.2257553961759557

0.2978828693150405
0.19003917360640307
0.20946556094405858
0.2585076909116531
0.22643531987578833
0.24377284484169828,0.11253928829606878
0.30321515324703857,0.18677514372944182
0.13733340012571188
0.09633172289233294
0.20643511930984226
0.1779405615806465
0.16579358512779116
0.27124829950255497
