0.9896351740292474,0.981347045487863,0.9598422897961725,0.9631251309370202,0.9467972886940755,0.7239308475297865,0.5980308377733428,0.38764498943033876,0.4158414205410032,0.24081924613243047,0.14412700935405154,0.12302417224224359
0.98745041762408,0.9815444882098098,0.9655196960320928,0.9637058411969389,0.9455198377415354,0.692093985636174,0.6090351642856013,0.4169153560892324,0.4292694766046958,0.319501632263141,0.1447444362414021,0.13419476600515493
0.9889334984507648,0.9813644543454544,0.9662889575688733,0.96409246563351,0.9376286665273814,0.7203421453296199,0.6266039494840114,0.4521942452693862,0.4244476562232348,0.2920994513039563,0.13014192969227942,0.1367297780108655
0.986319121928462,0.9815690230462699,0.9669488611523662,0.9700080507520222,0.9444872976766802,0.6848565275666192,0.620113559925221,0.4406518298728394,0.4920119807602427,0.29226942381998383,0.12290613169523582,0.15268539599410508
0.9894733249587291,0.9842700546724592,0.9604095168955423,0.9666065122257119,0.9376149569893283,0.7063611026771898,0.6516459097494288,0.3834851895331413,0.44904888034527174,0.2371676482877303,0.14879449220118068,0.13270881464151393
0.9908024410813041,0.979635543476254,0.9653185849696909,0.9681868879086015,0.9381542930981089,0.742835003518895,0.5826567830477954,0.46660876657195566,0.49110753428751863,0.325555513526357,0.151862821803844,0.12585331682869838
0.9890820564088015,0.9800385378008163,0.9642732413452053,0.965138714960583,0.942128733439703,0.7068017798621498,0.6004993708237901,0.40891020597147865,0.4295062157223565,0.3065004554307469,0.1357488273134566,0.14495964042387904
0.9887402956235871,0.980218739432274,0.9580159998693776,0.9618552131443765,0.9346705523823529,0.7329724783779445,0.5956810887625111,0.36235369008070706,0.3859455384439425,0.24297792842401356,0.12462235918507146,0.14968607002214024
0.9891274891480293,0.9853962912654585,0.9634332618811713,0.9652544150317725,0.9360695275160821,0.7211911607548044,0.663634907145093,0.3758690524624216,0.427962305297033,0.296303591674208,0.10978962405525977,0.09533576351774055
0.9901092085408747,0.9823788703711349,0.965868322440595,0.9681536674722807,0.9320517126898192,0.7375448303647165,0.6328939318761282,0.455934711021067,0.46237230397859513,0.29606127761598594,0.11753540092662386,0.13210129557833614
0.9863792826951118,0.9851445009449046,0.9691466601442384,0.9680354395537529,0.9486956521821328,0.6820585863868548,0.6577168614674601,0.4710203461210166,0.46375551147897454,0.37285847326922883,0.1765659805706697,0.19888005982605617,0.13217353706005672
0.9908519305624819,0.9809982265338283,0.9649906239144446,0.9659066183636434,0.9411318201367651,0.7459347182606924,0.6063819461338137,0.42161100000771745,0.44941308747001024,0.2713479553960845,0.16780088791871617,0.13057681182124872
0.9898237906758838,0.982418558286909,0.9580812157003256,0.9667031941410299,0.9372715530933148,0.7152750605752963,0.6258994934968115,0.3205638431106194,0.4453538509760464,0.19145318040278675,0.11680209109499726,0.12453564061276094
0.9894462832107578,0.983005375662857,0.9607533041143409,0.9618090179276304,0.9283324866706383,0.7267273879214483,0.6449744271678365,0.38376619574134563,0.41399213233537013,0.241699825365304,0.14516094443116262,0.15697804897194512
0.990331733906299,0.9818669285005275,0.9686124414340589,0.9692436053737974,0.9297112322210895,0.7292253695512723,0.6274280966647396,0.48142432927537887,0.490057551124391,0.27086291627201403,0.14499720505930544,0.15999751345428567
0.9879107086308738,0.982526433099715,0.9668181312701982,0.9590355061515966,0.9541773641208168,0.7003963886475966,0.6263991998922737,0.4636140184534895,0.35581603607954837,0.36643549986858615,0.13985298341962446,0.14758837367183697
0.990135882260418,0.9813276281347241,0.9731680019814517,0.9648165289573505,0.9529063807215923,0.7364834703671315,0.629437247640239,0.5141868690141663,0.4313853248771635,0.3926168820594988,0.15519388126189249,0.13930476767921324,0.14520533458703866
