0.6054213530532133,0.1907834192162485
0.41232880274185424
0.4146034305766582
0.46858664263207217
0.6272065078941383
0.7367625442440248,0.2755179734088728
0.6537326648135181,0.34283629887025424
0.5054287132206436
0.5526924583092456
0.49144683710958664
0.6104756039233638,0.15189358919428267
0.5560699149080287
0.5239435050020852
0.42461959260147325
0.7022770279579782,0.3525771557988058
0.5570742584536673
0.6199124765242692,0.23695912585173878
0.5348454305592351
0.7663971917080338,0.23125787317330662
0.594473857888064,0.2773878490356479
0.5175248437492909
0.5576982200198352
0.5850460163111066
0.5755555659390604,0.3546211278554365
0.4959815461524679,0.1978027515819663
0.5321782391860288
0.6226146724717033,0.27799844351168757
0.48808775215967315
0.4731744564098643
0.652612349473129,0.17317829612122496
0.6434816406343227
0.46047989325532124
0.4966312390089328
0.47986863135249785
0.6359384323103159,0.2781933597145564
0.5335097871615642
0.6133531097617143
0.6308593873424645
0.44314503979113273
0.6522512370021765
0.5383970787842633
0.6626308561041871,0.3186214091895957
0.43270266182656664
0.5740990503024425
0.5352192567934524,0.14539216438749888
0.45135130211959756
0.5046693933662156
0.5540323344221525
0.5701166139404032,0.2698927928260654
0.6281556016350618
