0.6575676851256519,0.28577330714579335
0.7387563770786275,0.23698577377446256
0.7579117901036101,0.33854818528794645
0.6437481950724588,0.26996957298514973,0.14767189286426577
0.698434320012634,0.3407846965768889
0.6971566842987806,0.49244167361661206,0.12069154554719119
0.6670386948665383,0.29822256971134675
0.6524557142239662,0.3473432963203291,0.19051947434033029
0.7869934468479844,0.4037542815013453,0.20663944370482745
0.5765540537256836,0.26679271280381656
0.6272962742405691,0.3721817160398186,0.20269860611539733
0.684575728470505,0.27882848620604955,0.21394665193222903
0.7174181724411145,0.44749369636476544
0.6472535639260473,0.4237019178564671,0.16393982228741322
0.6467072857126118,0.30523831306916477,0.30075981573795185
0.5926013213776392,0.3486063790421647
0.7977556170097944,0.44021613643513946,0.3159175644023262
0.6451598437292246,0.3797784022328961
0.7137668061333704,0.28560013123151007,0.13349518079727715
0.6758191645507846,0.4296226943894468
0.6702634580525956,0.43436633204319924,0.24002369105410387
0.7539584937601741,0.21912952574706102
0.7771800623162299,0.3833884983852544,0.220812683621739
0.6244046488342707,0.322723111455989,0.3147766001183556
0.7682121305319692,0.3622285987029488,0.23852711681443015
0.6004696102812612,0.29726936094848677
0.7574014351171914,0.7425536804636497,0.3933234640716667,0.21940767073713296
0.6842804456860881,0.3085195819680225,0.17592925010078184
0.7082063827102423,0.39834997050641424,0.17251990616374532
0.6689694849686002,0.23987048574997152,0.19264050900025997
0.7511122255771252,0.40622795020708,0.23456364898309162
0.6232424983868453,0.3014650937497814
0.6265105942364273,0.15644414288959235
0.6093122873933848,0.2770007087585352
0.6957207725141019,0.32903656514654345
0.7030395723037657,0.3078729646372627,0.2807382639196
0.6908512877695183,0.27724662917498416,0.26595950591143835
0.621869262376852,0.29758702815197163
0.5226220070648164
0.4763018153707526,0.2666680674740428
0.8304979199817967,0.29916789974817154,0.19262405022532111
0.5952521142176646,0.28995385913271926
0.6588329615544491,0.17973631214834895,0.26569569967444756
0.6266242323317213,0.24079940294087254
0.687992327992019,0.33552325230563285,0.16642433760104924
0.52643292966888,0.2568653524081746,0.16727673124103737
0.6825311613306468,0.2579993818488597
0.6014089268735409,0.34293367350323245
0.6280215961585598,0.30575998050121794,0.22142906739139334
0.7030884592852946,0.3182106478643171
