

0.15242232043836862
0.17849416168979912
0.2993792679354664
0.1372908873662134
0.26723355867239695
0.18856628926772248


0.24078875629441004

0.1961769479088266
0.1957613006862621
0.1431910996706192,0.113888812032854
0.21003288083130786
0.2796800299675326
0.19504193948467435
0.16810458611612492
0.264841254102616

0.14231302215897715
0.18047223065823587

0.1750010601568355

0.3101377808449692,0.16093378259127017
0.219054997328077
0.14360282004931252
0.16153424418060724

0.14206485128920468

0.17906043982710823
0.13856531330831792
0.1964970036080036

0.29969234455868543




0.2062323320904849
0.26395417564356216,0.22343301866513612
0.20119062787030711

0.1695462962471125

0.1391733443912977
0.16123881851555438,0.0676797577273382
