0.8901983746901782,0.7876223456619645,0.5566856532646169,0.4271488323020815,0.24828977974141891
0.911271641772367,0.7744741136090826,0.6214667302076456,0.5009266929282742,0.19682472874724455
0.9131679959750959,0.8240614640372651,0.6775212594964476,0.568662003005252,0.29278984088451404
0.8823246847661115,0.7829840892785171,0.6610787554492599,0.5722000981376186,0.3796601177940506,0.17718495623052302
0.9060525193044232,0.7997434449970272,0.6934511779483812,0.5621968264185793,0.4125636212429666
0.893140957533887,0.8481469380903416,0.7401988801533156,0.6127646135278726,0.38902950643232115,0.25606645086431606
0.8359103128096446,0.6990290917166488,0.6406264526353495,0.32057723039774644,0.23333379057658296
0.8592218480252758,0.7402964188183333,0.6713755993012493,0.4782074199665931,0.3072339170741852,0.16131956163499425
0.9022461043556608,0.7884458878300188,0.6436105585419177,0.44715849008600267,0.28330085520890697
0.8910231261028416,0.7618906228827577,0.6811208075626867,0.5256739262205151,0.36532729139556,0.15464655385968926
0.8737265037174363,0.7757486062624701,0.7138533287426893,0.4021294682045913,0.270538864558587
0.862306994233366,0.8231991036783561,0.6864075415570696,0.4745087627347905,0.39374031222996764,0.16031622190873246
0.8949439694472887,0.8333240265446074,0.6728831817052345,0.4718770258078141,0.3188839589266991
0.8943752743517942,0.8114390315690394,0.6260358953733385,0.5014651520770361,0.24570204684418942
0.889600391609377,0.7980228828146436,0.6552621180278854,0.4287963359400176,0.30286915371742273,0.14873557167354026
0.8460565533125377,0.7233352792075135,0.5961853557178247,0.44773612147309344,0.24244538088107656
0.9126018011456665,0.7899120468733679,0.7203209884482489,0.49839515139918,0.4012850861476944,0.21056544003498204
0.8691269264749002,0.7489628380799779,0.6440386508807177,0.4372385432900665,0.3073016237214233
0.8795656189347406,0.8178883648561239,0.7196666385152483,0.5852191776666021,0.3559071576436788,0.263562307891099
0.9062287444225167,0.800511133965881,0.5995496633489662,0.3906883768773754,0.2723359339471863
0.8501666287312059,0.7629985365655456,0.6116866363707089,0.4575516131241261,0.32469958290223777,0.18220053448544746
0.9089612341117612,0.7250060218274236,0.6318835880936141,0.3895408881201009,0.3008314517720711
0.8841357257031457,0.8037882569842852,0.6825584147046623,0.5616824346676497,0.37812229447685425
0.8654285811889924,0.7782037606234745,0.6832304051400374,0.5687447679500922,0.46754357766088234,0.2234116762937396,0.14491378711966899
0.8925705201420113,0.8288394226974298,0.6570633696565739,0.49474715381169176,0.3050489164753047
0.8747503178535958,0.789725983898641,0.7385916153442595,0.557090551313909,0.32891090708923704,0.16130822939271738
0.8621465523566306,0.8248747007689502,0.6790018800490352,0.579890637316078,0.37549200078346273,0.19308220457285397
0.9139487684968227,0.7874315324810839,0.5900882049461431,0.4660436601843564,0.23020745303614024
0.8644081679876662,0.8352853327428268,0.6784308657201905,0.5317147505471921,0.3592018539470368
0.9073818965995014,0.7855309487439971,0.6349995752603067,0.4798306165492557,0.24070123086658185
0.8847448037679306,0.8196998078807303,0.6516203075680614,0.5107781655218713,0.309906278345329
0.8807265955803403,0.8010713860477949,0.6189711808504641,0.37923064953129115,0.24700559110546608
0.9108180447907395,0.7565687873144619,0.6147239718235098,0.4742326110225563,0.2640658921172641
0.8990979472010884,0.7880357878644862,0.6237407705708368,0.39080098250847206,0.23657860290645524
0.9212412661606237,0.8252511875653523,0.819598311677102,0.5823838772745709,0.2970178798515326
0.9048251239085233,0.7779412129721618,0.6369687878818109,0.45994616705377844,0.3044687986495643
0.8368069450575324,0.691540370336584,0.5600370668244417,0.3636416757103111,0.19336560779408782
0.9075173465871736,0.7964407421227819,0.6143112552789884,0.504810149895836,0.40260337261380585,0.20158621385787845
0.885537505723685,0.7723611130041316,0.6498594995966747,0.5372865480078088,0.33978386434022295
0.8405361797128001,0.7280039714479067,0.6941939327586658,0.5381532692387254,0.3498426089911484
0.9119818230560761,0.8256967079899669,0.6436210215214722,0.5218108808638082
0.9021740914951033,0.832489155651475,0.6936598722929195,0.4790937214656437,0.31212486592420796
0.8854461914268807,0.7683359965380818,0.6774767594722425,0.32752293794256265,0.24973247203149956
0.8981400009120951,0.8485475802550505,0.7104079284769523,0.5842236059567538,0.3924306355082696,0.2833371083560495,0.14138392412322223
0.8441914133779221,0.751251928032579,0.6242559034258723,0.46387404720300657,0.36690043650583637,0.17713061075114783
0.8790788723417481,0.766469037667387,0.546950493004231,0.4296640866643593,0.3151662212147544
0.8762584784952223,0.8245626276076721,0.6908206638986459,0.5221902319269658,0.3377165551403293
0.9030969351880518,0.8019312633258515,0.6822437584291491,0.5497452854068249,0.37423453696726616,0.19603896998809045
0.8429287768948994,0.701921215501003,0.6571565297355987,0.3999203813142616,0.36577248732829093,0.1411791308633418
0.8074155783656025,0.7105933159291936,0.5291910321693014,0.35072344677117706,0.2121408588032636
