0.8892551910602258,0.7716916731097929,0.633480929129771,0.4847873776841489,0.3260267199820637
0.8742659741135452,0.6111073471654912,0.5155359627352528
0.9162062080505156,0.6864461072086034,0.5041793250323666
0.8391020534241462,0.6509555834765899,0.4438925646088293
0.8584697320825643,0.6209632664697812,0.3952323531951146
0.8401652840669596,0.5763919296116962
0.8868534169972864,0.7144734305621472,0.600087142005697,0.3855507455624253
0.8542780220136009,0.7132839073210888,0.4786733406461226
0.8088409152466842,0.6535279289158961,0.42470807859843995
0.8705142239819103,0.6487037950270633,0.49727632316603176
0.8125737090540021,0.48322962603095393
0.8053950314839833,0.6528654846573264,0.36063740426798824
0.866241953640945,0.6360222528873978,0.3328075319358152
0.8473668413093953,0.6061005674339578
0.891203324602115,0.6940169459826755,0.5410126270330174
0.8377761150929761,0.718796947849279,0.47831526316820705
0.8852507975409841,0.7689600308546193,0.44217206127712655
0.8252834234077193,0.6331107455213224,0.35559525434418665
0.835642509625402,0.555471212065315
0.8480629118199842,0.5613362837439742,0.342714516518153
0.8661468641148414,0.6408600123510191,0.49517244603168037
0.8201488889093024,0.6638806765002119,0.4278895398193454
0.8624591137832281,0.7121234258575743,0.468403577778925
0.8482577487167039,0.5763863076463867,0.35305258628509684
0.890830410476363,0.6957882452917508,0.5554513705679243
0.8427771607575791,0.5598840245152819,0.3967204268091921
0.8109420328645217,0.5942337896201649,0.395510869323541
0.8528048578482748,0.6742216688404086,0.4362003024293866
0.9225308642151316,0.716024626604399,0.4289487296361637
0.8550911619245818,0.6413536088459382,0.36871150775983713
0.826773083916416,0.6209714882906608,0.3241990079963454
0.8605408147418916,0.6081145203201588,0.47020001334985756
0.8774187332077689,0.6796714306173186,0.5642085361269199
0.8755326390218466,0.6236493705798568,0.4420092186547266
0.8655186772027058,0.725297070342795,0.6119866882047105,0.41072454908213707
0.8895405233618089,0.6067373398412282,0.4519985526635605,0.30992193839870147
0.8288752090037331,0.5715815890485909,0.35259709667407846
0.8718231496434913,0.7320446423379299,0.4736908248788915
0.8901268206242388,0.6711037354775026,0.4844081918676519
0.8489168597333738,0.650624219896106,0.5015111470472264,0.32185976289722257
0.8405929598557147,0.6062161700591193,0.37907113747794763
0.8634551003605158,0.6327646890697609,0.4365399791804434
0.8608894252362717,0.6861530756880532,0.46551768324372494
0.8477557067763758,0.6319758999836682,0.481511896357077
0.8558877394647817,0.7202863349663373,0.564276821577161,0.338462101740202
0.8757354583640791,0.6626220766508223,0.47925938557585346
0.8198711833373916,0.540300076686854,0.41578562936117314
0.8619650310011692,0.6908286231242762,0.46071645976008413
0.9051336773844,0.78788510516667,0.6451075471678865,0.4812332445023256
0.8380729332854457,0.7027569648942921,0.3639464151088007
