0.9495532222255004,0.861812218563647,0.780531307946177,0.6510668706581245,0.46006947279071675,0.28821096565551474
0.9619781331066757,0.8979509845920691,0.802662583081279,0.6901884328218086,0.4565179295055505,0.3095105704275658,0.17160940229233776
0.945789070608529,0.9101000776284879,0.7838619375123741,0.672020372416707,0.4609828461402896,0.3036930778985932,0.17828914540525415
0.9575905534965937,0.8584583500833913,0.7801083364939663,0.6530410950862107,0.505589824474666,0.3101085262222389,0.1958955980307593
0.9595545546594916,0.8862096217814964,0.830973237737578,0.6862448664998314,0.582303623559889,0.35925462744390174,0.2346448668655917
0.9530042305944169,0.920898283998733,0.8403075264705331,0.6924198745018721,0.5668675969511766,0.4430115231876887,0.22667809693753044
0.9570154193610931,0.877872339049326,0.8079903141448509,0.694545630968372,0.47140443160617934,0.2947309784204939,0.23334776937713048
0.941049856892845,0.8408835264585741,0.7762813549438163,0.6396931608818948,0.4836614325462369,0.40275302414817205,0.24524031827343648,0.15925229744301625
0.9662277447958882,0.9300285428680346,0.871093113549386,0.7568373598787543,0.6041605163424957,0.41427218433281365
0.9499424841417659,0.8715434112266983,0.8020227299494012,0.7022010293103448,0.49333102860291556,0.2693399254494625
0.9420807544445502,0.8302257633694187,0.7628681458607189,0.6140730102438033,0.42434905336883544,0.2891105061079997,0.1581535826635619
0.967651274902102,0.882017173300648,0.8535913661647595,0.7113818569916711,0.4502872423254989,0.22523579608777497
0.9567263033142904,0.8780023608043487,0.821966431467534,0.6528384410442498,0.5293815872013223,0.3193530607859518,0.15203694027979567
0.9515987794397787,0.9276399589820856,0.8324935958886216,0.7495322188528369,0.5354935674342438,0.39265044934015825,0.16729229326345085
0.9568644224752956,0.9001960953418817,0.8247920891323287,0.6782343075504949,0.5496216198706076,0.29029392631326156,0.15751295504983603
0.9529451993708057,0.8728594463082086,0.8029021582372279,0.6919370539820103,0.4261445743729459,0.2993970451371288,0.14908773011499327
0.9740919969959145,0.9212989354213178,0.8982705740184079,0.786921102880184,0.7124914054075064,0.3927723699527908,0.22084065569682904
0.9170722286117166,0.847565823691019,0.8112275859178324,0.6558634104245382,0.4867909851534515,0.3382906062638557,0.18821820654244184
0.9488115859100121,0.9058470451300539,0.8133375398407913,0.6831424966226117,0.4387150335460362,0.3197567518722904,0.1791273711479079
0.9638694840126566,0.9109123603879486,0.825883689197737,0.6901151588374955,0.48631622437977173,0.3678658067274768,0.18907516151401726
0.9507817549295986,0.8503053658928899,0.8301172312314933,0.556349462310591,0.4186221633181962,0.22591689147830746
0.9698943693791375,0.8875640202688837,0.8507752853834183,0.7019700672261774,0.5300859838537919,0.26167360447233806,0.15844960164364716
0.9666083460737613,0.8871274741310358,0.8071818282019655,0.7224740560645673,0.5141175849405293,0.3003638863023097,0.1926956350791727
0.9428471578132575,0.879541154236479,0.8266108337645186,0.7489139937905002,0.6826593076718679,0.29626582877270363,0.18316466595546887
0.9442524031689565,0.8946898634708426,0.8032623424597232,0.6086627467756816,0.47786000855969474,0.29119679934567183
0.9659316809284983,0.8736816629029676,0.8483038941944245,0.6739823588976299,0.40645663035731644,0.3208557187873198
0.9660215128263789,0.9354908707239913,0.8409677396623633,0.8304297649233608,0.662954104869778,0.41412234299685247,0.25306928578092386,0.15694005721042534
0.9633200163156458,0.9048387954906792,0.7898603155619983,0.6632361563759903,0.48468683286694186,0.3216432703871348,0.2035349638743476
0.9725990680252115,0.9282460083310045,0.8495463294351522,0.7947937222056537,0.589668241927316,0.3511084024972035,0.2305388429441065
0.9760373549277966,0.9064611764171212,0.8638592657772673,0.7055260089212513,0.5460819697613281,0.36196683624579357,0.16319854724629948
0.9564101225256393,0.9353647740774038,0.8719030584795868,0.7628108485574995,0.5388890477886518,0.40119925116199107,0.2647382307288237
0.9479253795574027,0.8835843782642887,0.7738712339538603,0.6089914031365005,0.36718781112262733,0.3187998606172564,0.1961930338044046
0.9613466838056439,0.8889007010233353,0.7961908400311541,0.6494740898121713,0.43680202053064787,0.3566599782385629,0.1862441246863801
0.9536539068932299,0.8975179548380084,0.8499829826617927,0.6996295680056543,0.6041376870055762,0.4045323759353653,0.23967545675319
0.9699850647680853,0.919550965672247,0.8837874588281446,0.6798452345020785,0.582766253031458,0.369537063095345,0.17894564466165458
0.945487376970625,0.8471197168648901,0.7612429052049123,0.6691834792774175,0.5044119983396431,0.3542969482131683,0.19937824437611693
0.937809232363895,0.8537006361311564,0.8195415693942949,0.6558737523159341,0.43983738035021724,0.22362112280079202
0.945119897221199,0.8839932218903402,0.7477944376897417,0.7125665831117264,0.45524884456636144,0.28706392161689853,0.19273154431104322
0.9526752234327183,0.8772903063175125,0.7655463260957742,0.571335112441017,0.4424564681706025,0.2773969660415895
0.949278345149645,0.9113309845713742,0.8119951588801816,0.7062002381347586,0.4975348934650013,0.28017197867934224
0.9657128073245366,0.8972308645099711,0.7730937306171357,0.6049163368680494,0.4607888310172201,0.271175618903512
0.9526632130117606,0.8659775488636323,0.7771580270144399,0.6160807057825815,0.4840188185587866,0.3531571828374552,0.1869367063997376
0.9323845790863947,0.8585202760972886,0.7425876033834087,0.5862126927272748,0.39224281037344716,0.30578179388779014,0.16178203545077444
0.9643859836083781,0.9349616270780342,0.8451554308485624,0.6996970684323865,0.5719877327360108,0.35767214227541666,0.24207906098786414,0.15558535212861335
0.9385950987306522,0.8501356752229515,0.8048571700853726,0.6356983448254466,0.47229592038399537,0.26387942637902456,0.15860537482171988
0.9274922388509488,0.8614772657824616,0.7049719540791528,0.63643064866914,0.3661361336468209,0.21321129630056287
0.9587413143292578,0.893710188218883,0.8165828150797833,0.6761591234360591,0.5190982118463539,0.2857853410878006
0.951273563125372,0.9010126994678213,0.7741409270690864,0.5873157608577668,0.40474342970750166,0.1987859473764521
0.9668427376442446,0.9111048222943471,0.8428370927591631,0.6435558374468119,0.3795837372906107,0.18883524121355516
0.9451571572899747,0.8427241054463818,0.7562747712971694,0.5414566749288102,0.304508306461743,0.2184227230568707
