0.6365282733760419,0.18878002614819267
0.40851247721591355
0.47561969590034103
0.6946604934293411
0.5031218201292833,0.184548926275095
0.5761988746633514
0.5953745799765315
0.5133829783491167
0.4546414706955877
0.4476655375720317
0.5372858013077134
0.4313795819456637
0.5731981849201814
0.41188357964776307
0.43816487788498015,0.3232439442928166,0.16551877619559785
0.5317172982797023,0.22726599429995878
0.5447316678810594
0.4439273548550714
0.5989473303786971
0.5111594485951708
0.5740541000115581
0.5218062766520543
0.6337932424889344,0.3210711370900761
0.4938992411552778
0.48575707992240125,0.2635467233193516
0.3995479349542366
0.5445202130709104,0.4817960095801347
0.5199596149865156
0.5976507706142576
0.5533474688913307
0.4615799360874258
0.37934709028195024
0.48602646678876965
0.5466178329782413,0.27957852368674346
0.6209186656903088,0.2494180807809785
0.4533928732598442
0.5163340286336549
0.5234100846811116
0.4134040543180431
0.41202006020400356
0.6941864427890571
0.5313381201049147
0.5195649122315367
0.5355059006136887
0.5948590366538011,0.1829097468947231
0.4531443096367766
0.5930796584741689
0.4199402723123438
0.6181142150117576
0.5273372541717797
