0.9436232486176824,0.8532249463428336,0.7964418784562461,0.6235638157426325,0.49198519451499095,0.28503761427084284
0.9306497124107548,0.8673307728355808,0.842131734766822,0.6938419084063305,0.5661620142299877,0.33214085220758577,0.23854432796141592
0.9411578083257683,0.8751491948640715,0.8137551265306797,0.7248565861212964,0.6025678797389336,0.33389808007201793,0.1605915365314806
0.9407950786879333,0.8571928864319495,0.812733385650293,0.700296267987128,0.616353527090443,0.344282797416779,0.20343126091019792
0.9414365414736261,0.9124113531793927,0.8118785596186872,0.6928207871682254,0.5309237465618678,0.30594093832028935,0.17723600649482896
0.9580025250533194,0.9249281603867192,0.8114354771542327,0.7232033417223908,0.5043450630564766,0.3623081450442344,0.21343202017115195
0.9327768412342846,0.8929423325875476,0.8213151391568178,0.7353003028708974,0.5199039987463177,0.3516593825924511,0.20108058354925365
0.9388151009619808,0.8891847933741114,0.8007464247691547,0.753069038135589,0.5394591489492112,0.3759643218580722,0.21010746206321937,0.15534779968325818
0.941011305192389,0.8835400678549818,0.8473887270350471,0.7427234433787653,0.534176288807611,0.436502228523049,0.28675435197083576
0.9378414062553833,0.860859636258107,0.810509998496362,0.7383041532849046,0.5459002825059474,0.2749156970265257,0.22542513926860835
0.9321870322097735,0.8646251226033734,0.7571695875801814,0.6540934673043195,0.5429322965309202,0.3180623779527305,0.24972599598949063
0.936566909177201,0.9158296041162142,0.8437143779753814,0.685242405485323,0.5960364950390482,0.2668613974569979
0.9321039221732101,0.8705906241084604,0.8301885536308714,0.653438700443374,0.569508986889486,0.3303048841170119,0.16661268772726426
0.9246609103246464,0.8856836220257389,0.7847917707591963,0.7244795827397674,0.4730953903188456,0.3065629857484124,0.11725599226887072
0.9378976499520523,0.8707623724659522,0.856838531825134,0.7288818930378155,0.5464593973869593,0.3132907743527004,0.23089492104191955
0.9521596424344634,0.9026303456564877,0.8252451314668895,0.7558496087994249,0.47150844562589955,0.3732759774390954,0.1717127623836515
0.9504339749645108,0.9277910571683909,0.8573395478393787,0.7674973019608649,0.6360007813141789,0.45375893260692146,0.3013223312638496,0.22934171080438873
0.926356019485764,0.8579439636494282,0.7907879068815697,0.7006425493335119,0.5436259429546747,0.4256205752656209,0.19783236249746852
0.9406943153082934,0.8819874877105909,0.7745365998142559,0.733046561836022,0.4499456423549188,0.3551193498097809
0.9449913936614611,0.9008646229033671,0.8126201959659274,0.7033055499253762,0.5236603915504874,0.4050641311349264,0.18863075571424773
0.9350681709205827,0.8869340383009312,0.7909373953598273,0.6374571210672944,0.458944445982991,0.23605936159974733,0.13641200008421406
0.9294273671958163,0.8598715905647487,0.8129687012127733,0.6863703057542575,0.4780456079332858,0.28254549117719774,0.17661702213272143
0.9471910950409179,0.909161771115034,0.8690047865090392,0.800469944893457,0.5815638847154873,0.4190654812998637,0.22267144777014403
0.924928378222606,0.8869001952325221,0.8560569838499843,0.7359416169559543,0.7739161253399898,0.4256269902804857,0.29758544021100625,0.1668426259556889
0.9276789366506218,0.8844438826628884,0.7874643843633886,0.6826686092168821,0.5646646238576425,0.4263073407873383,0.21227351593759192
