0.9403166757858896,0.8192039888837,0.7493863126327506,0.6203674635962079,0.4777925800635661,0.3321197374059387
0.9045993546199038,0.8455523348334727,0.8202516476950844,0.7075164685790065,0.5108887081644727,0.2570909413140723,0.18908363037642872
0.9414761907620596,0.8277287629936555,0.8159282389307003,0.6803512709028168,0.5390540279188791,0.3268215345897832
0.9253347852561943,0.8464569978790631,0.8342244175371138,0.7268549261831481,0.6233404398554931,0.3539967741609397,0.14909007431860868
0.9107135743267345,0.8869674832110084,0.8088245308287036,0.6600590190551127,0.4709999350340477,0.20963585949890579,0.13817892147338998
0.9476633882229103,0.9086119663600476,0.8511125549323358,0.6984991900874691,0.5993911585554424,0.3544703542310477,0.19714326660222983
0.8983300173457863,0.8892470203521069,0.8165988693745635,0.6612351263244749,0.4199186008802807,0.3175812591954127,0.1808177995870378
0.9248255245126807,0.8722787084939324,0.7654803248297842,0.7407861511702032,0.49962050021096455,0.3162287058740608,0.18051502902559854
0.9302187868890095,0.8596525655417858,0.7888817559677631,0.7036298308391962,0.48864773563128383,0.37343344845717186,0.21896706608569755
0.9129403251372823,0.8454218274800399,0.777116057430421,0.7490843321441267,0.5178600003490097,0.3204864620843631,0.2079721263293038
0.9225512252566221,0.8511241646875987,0.7323020844422925,0.5622369794274875,0.4823191400862794,0.2720373829979752,0.2098800932981012
0.9087467351373302,0.8832353799110011,0.8105107026664065,0.6909383231767319,0.5479610546045237,0.2861735083077217
0.9085061472858358,0.8695375052154632,0.7906971640130187,0.6717290771582225,0.5189514559321645,0.26192572591724256,0.18260775252499165
0.8979564836904664,0.8369918279821659,0.7618343470321816,0.7058484390125366,0.44582929527165766,0.26928869012450835,0.14003028156052366
0.937350962112207,0.8419498020925202,0.8500146397924386,0.7283824501229497,0.5530898963781082,0.3735095781680661,0.18387975707173365
0.9395552330725354,0.9078638316614165,0.8020673835892971,0.7288674199711659,0.43233073193576876,0.32147027767978714,0.12927182264059728
0.9252216537768818,0.8898689942817056,0.8392797515352214,0.7547929190279195,0.613479114128382,0.4352992152455448,0.256946444520004,0.19974572012302969
0.9145018347850221,0.8690005387079406,0.7896597773435252,0.6694578607949755,0.47163113425473163,0.36981437395354894,0.1396918441147566
0.9115569422715705,0.8344985347370723,0.7960503251955147,0.748066820170451,0.4703829162694767,0.3640705174784262
0.9249197985325162,0.8873675123619899,0.808289875580223,0.7398057295306326,0.5261772469408398,0.3864566422010479,0.14742604122322256
0.9303137539359507,0.8808950762655301,0.7124445025901162,0.625594222345863,0.4081519985987144,0.2318876233522643
0.8842221395836674,0.8309988250589925,0.8229841260717466,0.674034592680087,0.49903089939034456,0.299701256499555,0.14768420833592188
0.9315370653216385,0.8918884643798662,0.8560864484358184,0.7449938080818703,0.6269936866638383,0.33836594843291673,0.1637254392172486
0.9073852774999981,0.8502206044170795,0.8385331865197786,0.7324691227006778,0.7112709231521207,0.3888643045101865,0.29134245539919384,0.1630088736668394
0.9207316355346461,0.8625751332480388,0.7825732369610351,0.7054531352751897,0.5792654482069218,0.3800894088268938,0.230172222177693,0.16569074136479145
0.9315138372070981,0.8164401230062229,0.7856505314072441,0.648688040452793,0.48159228913102053,0.32699012924273185,0.21111788196029607
0.9096367633684228,0.914166369345395,0.8050048142570251,0.8086799337386901,0.6521455070636457,0.48387610686770877,0.3562881265882676,0.21312478455661277
0.9365312072897108,0.9040875906747807,0.8332071933452377,0.6703451323032985,0.5813076516505187,0.33636366608604784,0.23209031421344384
0.9366606636426132,0.9101052665326118,0.8326115728375533,0.77955153482834,0.6677945340069873,0.47107038024853515,0.24496904998273866
0.9119683742210705,0.8380697070836686,0.7675664705300875,0.7057411392649772,0.41301481529392103,0.2681987318128808
0.9097923604269177,0.8559291893472107,0.8169235254326711,0.7201778874209136,0.5056344744564956,0.3497574767826218,0.22045603458097243,0.14091177126784427
0.8791460878446157,0.8663544450131171,0.8413581013058129,0.6680095994819197,0.4797093957445985,0.26792941987765106,0.1979741399150617
0.9168964071698948,0.8002534075177453,0.7686329038257292,0.6140755665279987,0.4845565013485536,0.29356541909644807
0.9055721127452795,0.8273743094715562,0.7826591760837432,0.6143302030181474,0.47615848572067065,0.29778826059036995,0.1945281154633955
0.9298733256835354,0.8691246873076653,0.8252689137346825,0.7415336223817672,0.5757840163032647,0.2937609640215672,0.17829368980585591
0.9118961947033317,0.8555818031134185,0.7471378879434727,0.6076728793547289,0.4947378805829896,0.3037376692020625,0.16224288605824214
0.8847708546358767,0.8573815664256473,0.8152619974057967,0.6235168564039438,0.43914462197809295,0.24225861624003142,0.1559027699890693
0.9094379467649654,0.8702780982635175,0.7960991324759619,0.7181111244970944,0.4414264497700714,0.28936815150314976
0.8985368215217829,0.8292189552669876,0.7795821447875139,0.6217680792747354,0.5945598658579262,0.2794938557219308
0.9091015343182213,0.8844227114510317,0.823050061728769,0.6781195635059685,0.602739203723445,0.32260053009711875,0.19263409710663026
0.9180308783575748,0.8491527082439313,0.7493200528151275,0.7149290691811819,0.36154459801751093,0.267059372977748
0.9169896311147808,0.891307967181128,0.7939305762158068,0.670764569640926,0.4871416081115874,0.3607343772084508,0.17783471689209163
0.8735248772713291,0.8645720147942518,0.805077769407257,0.7378959893678227,0.5324527369203449,0.325133095435083,0.26104808354918374,0.1482333051389185
0.9237008622594568,0.8772594428887082,0.8360473015276536,0.7473388137108725,0.6282705124307043,0.5228391125436043,0.34640789062814276,0.16254935425054157
0.9046214075657539,0.7617957419702073,0.8310647746525228,0.7374500823472181,0.4651967774143013,0.33611634700228527,0.15332025705412525
0.9154043300724982,0.8715261120820008,0.829484701744002,0.7358148506889058,0.5579292823744428,0.27678480445796866,0.22164007816612552
0.9025820344724427,0.8573371466083332,0.8007897487516105,0.6967248987222472,0.5811939461572458,0.3396581980235424,0.20404660052785092
0.893776031354341,0.8650218730138939,0.7565347698128919,0.6933854246864599,0.43474799074003234,0.2108408808125683
0.9373021364725643,0.8774976781460545,0.8499051972613715,0.6768507418429092,0.5927820534216275,0.28507795408009307
0.8790112912372606,0.8786170216675221,0.7788725896569931,0.6215458460898632,0.4447368339454041,0.2914936980939664,0.16344482317175457
