0.9985812493948941,0.9977758604671574,0.993361634463114,0.9863623325353411,0.9717988592468201,0.9296992743424538,0.8842443131671588,0.8246239597733404,0.7335816444991623,0.6073448144151565
0.9990723337413026,0.9975349798383778,0.9939859635596406,0.9864199633020178,0.9741125822083787,0.9424101457681873,0.8697413442660695,0.7947902340295279,0.6399084169963841,0.5210080040098815
0.9988200875750592,0.9975865247557991,0.9950168108359547,0.9884074822921022,0.9780438169435484,0.9498879236465494,0.9008969343046204,0.8515617430185451,0.6486883088206118,0.5732952064092266
0.9987118653325456,0.9977898136388045,0.9943108235936496,0.9856968007797536,0.9758166690329694,0.9339345553696543,0.8919431788227261,0.7791407433560907,0.6950821665130558,0.5114144508590048
0.9986765099250826,0.9972542830524401,0.99450143318457,0.9853036789085745,0.9675110700236215,0.9360985043761896,0.8893165683762166,0.8239664634866746,0.6896700886500888,0.5463200790116359
0.9989449786384041,0.997292516305591,0.9925561692207572,0.9855027919997537,0.969035613112652,0.9351564042575007,0.8822711180954639,0.7860753780220808,0.6478498996661721,0.5119836736158829
0.9989443997584614,0.9977917919138324,0.9939300420210974,0.988743653668817,0.97558831823916,0.9455625279569297,0.8835426129941695,0.7790499990571519,0.5927163095565204,0.5154112921653936
0.9985066814549038,0.9972888516725539,0.9920357920406357,0.9886781955998127,0.9778033921731609,0.931715456718834,0.8637971692655896,0.8013515440686689,0.6652208747577947,0.5675950631953256
0.99872656785828,0.9970986098623686,0.9919795211364176,0.9828041849769699,0.9738083251284597,0.9170697297708924,0.8890266699458073,0.7375609043589161,0.6149873180460669
0.9986528317261794,0.997565703635821,0.993413297312148,0.9873425279364016,0.9703452646198588,0.9322537078637276,0.871359454500277,0.8150157228364354,0.7261254428995639,0.5383864812571261
0.9986129384851159,0.9969686188870506,0.9923386547224234,0.9851537169310342,0.9741579254818317,0.9244608577628,0.8133889744818955,0.7929192524062025,0.6281020548043614
0.9986577363563848,0.9974646701532435,0.9932501400514808,0.9858629881390703,0.9771084978055719,0.9428544143219953,0.8711822773987561,0.7403077621473936,0.7008349164889264,0.5460002010589688
0.9986859677680124,0.997492132564594,0.9921420565341121,0.987961280225728,0.9680457484942486,0.9260058656738207,0.8868815546831541,0.7523650666105769,0.6547489615663751,0.5148077628938386
0.998791447670214,0.9974101574334964,0.9915823157863782,0.9856746158393247,0.9695210589133584,0.9385893117738011,0.8702082516555422,0.7865529349799274,0.6406450472438202
0.9984164897168959,0.9965392837180217,0.9915764224089615,0.9809489675410877,0.9724613726224302,0.9232181809961709,0.8656273282105588,0.7647614132483362,0.6717857881873884,0.5791886081435427
0.9988805202637053,0.9972587436864153,0.9919375310900306,0.9838308141398412,0.9706840233740744,0.9209232352693355,0.8449506665953183,0.6995089285009718,0.6182892753975915
0.9989285292997678,0.9966929887368359,0.992768714470524,0.9864984284398914,0.9752878560123821,0.9323261708795222,0.8614491151357777,0.8119319021670561,0.6843466377238804,0.5260270620469136
0.99853023050846,0.9976391434297979,0.9912667264046767,0.986251661843925,0.9696254640318202,0.9086433356421891,0.8449615501931221,0.728547185919411,0.6730104044471373,0.5147140293258627
